gene_transcript,gene,Non-targetting,replication,umap1,umap2,HBZ,SLC25A37,SPI1,CSF3R
5107_MLF2_P1P2_ENSG00000089693,MLF2,targeting,non-replication,3.352715,-0.8614162,0.4202491,0.35157582,0.13376026,0.031219551
5112_MLLT1_P1P2_ENSG00000130382,MLLT1,targeting,non-replication,1.5310686,-2.6225457,0.452212,0.14798117,0.07220914,0.0036617648
5125_MMP17_P1P2_ENSG00000198598,MMP17,targeting,non-replication,3.6637623,1.2817111,-0.2823824,-0.025307195,0.065449394,0.043858554
5127_MMS22L_P1P2_ENSG00000146263,MMS22L,targeting,replication,-0.01735512,-4.2720613,1.5314473,0.8356687,-0.008969071,0.073720664
5128_MNAT1_P1P2_ENSG00000020426,MNAT1,targeting,non-replication,4.749853,-5.8839755,0.081177436,0.051774908,-0.058469195,-0.041379433
5138_MOB4_P1P2_ENSG00000115540,MOB4,targeting,non-replication,3.381346,-4.400823,1.0530518,0.2994454,-0.084043905,0.036483474
5146_MON1A_P1P2_ENSG00000164077,MON1A,targeting,non-replication,6.6677876,2.587301,-0.21250507,-0.017264722,-0.03314028,0.06913259
5163_MPHOSPH10_P1P2_ENSG00000124383,MPHOSPH10,targeting,non-replication,-4.032661,-0.7578171,0.5137815,0.168479,-0.00059566274,-0.0053642984
5164_MPHOSPH6_P1P2_ENSG00000135698,MPHOSPH6,targeting,non-replication,-0.08497115,1.290958,0.5095513,-0.045686394,-0.045189925,0.026447207
5170_MPND_P1P2_ENSG00000008382,MPND,targeting,non-replication,8.2582655,1.2083352,-0.545453,-0.055660006,-0.044592667,0.019617075
5177_MPST_P1P2_ENSG00000128309,MPST,targeting,non-replication,3.8860152,-3.5849915,0.57546955,0.15852934,-0.07159477,0.007876331
5181_MPZ_P2_ENSG00000158887,MPZ,targeting,non-replication,8.643524,0.5056217,-0.02902955,-0.10432873,0.036035813,0.03371298
5190_MRGBP_P1P2_ENSG00000101189,MRGBP,targeting,non-replication,3.7812445,-1.5420738,0.48890072,0.20868336,0.06540359,0.059612434
5192_MRM1_P1P2_ENSG00000278619,MRM1,targeting,non-replication,-2.2561646,-0.4251358,0.1932025,-0.051199522,-0.058099184,-0.02219328
5193_MRPL10_P1P2_ENSG00000159111,MRPL10,targeting,non-replication,8.152052,6.389704,-0.09293438,-0.012585901,0.009500781,0.03125104
5194_MRPL11_P1P2_ENSG00000174547,MRPL11,targeting,non-replication,8.185015,6.1570387,-0.2775523,-0.07645903,0.0010076059,-0.026299361
5196_MRPL13_P1P2_ENSG00000172172,MRPL13,targeting,non-replication,8.733145,6.1350856,-0.16531065,0.0013095833,-0.012899412,0.029013097
5198_MRPL15_P1P2_ENSG00000137547,MRPL15,targeting,non-replication,7.367772,5.5958943,-0.023439413,-0.051391672,0.0421543,0.05143743
5199_MRPL16_P1P2_ENSG00000166902,MRPL16,targeting,non-replication,7.8770413,6.090007,-0.4008294,-0.08153078,-0.025743416,0.03341707
5200_MRPL17_P1P2_ENSG00000158042,MRPL17,targeting,non-replication,9.342213,5.8818774,0.32136622,0.13317806,-0.05661981,0.0108310515
5201_MRPL18_P1P2_ENSG00000112110,MRPL18,targeting,non-replication,7.9274883,6.5223837,-0.18518467,-0.08399372,0.025678068,0.046317562
5202_MRPL19_P1P2_ENSG00000115364,MRPL19,targeting,non-replication,7.8453927,6.8110514,-0.16090018,-0.047118876,0.0257771,0.058798414
5204_MRPL20_P1P2_ENSG00000242485,MRPL20,targeting,non-replication,7.603544,4.657154,-0.21085832,-0.02603885,0.013943227,0.014386603
5205_MRPL21_P1P2_ENSG00000197345,MRPL21,targeting,non-replication,6.0311174,4.2705755,-0.41500175,-0.027868196,0.0997855,0.04749719
5206_MRPL22_P1P2_ENSG00000082515,MRPL22,targeting,non-replication,8.605783,6.346576,-0.22054453,-0.12794401,-0.047502115,0.021767251
5207_MRPL23_P1P2_ENSG00000214026,MRPL23,targeting,non-replication,8.405304,5.8228207,-0.104942754,-0.028902683,0.021937387,0.04658122
5208_MRPL24_P1P2_ENSG00000143314,MRPL24,targeting,non-replication,8.3329315,6.4608994,-0.015274883,-0.030370342,0.004172635,-0.012882133
5209_MRPL27_P1P2_ENSG00000108826,MRPL27,targeting,non-replication,7.730849,6.6445565,-0.33301428,-0.09474245,0.059273235,0.008817888
5211_MRPL2_P1P2_ENSG00000112651,MRPL2,targeting,non-replication,9.131044,6.008966,0.31053084,-0.010452262,-0.031347163,0.016338652
5212_MRPL30_P2_ENSG00000185414,MRPL30,targeting,non-replication,9.9726925,-1.8836174,0.043527074,-0.05131741,-0.00055694784,0.06382916
5213_MRPL30_P1_ENSG00000185414,MRPL30,targeting,non-replication,9.107993,5.2468095,0.30553544,0.20998746,0.027777629,-0.038070336
5214_MRPL32_P1P2_ENSG00000106591,MRPL32,targeting,non-replication,9.181201,5.812709,0.28404066,-0.085516155,-0.06513529,0.02585325
5215_MRPL33_P1P2_ENSG00000243147,MRPL33,targeting,non-replication,7.9760804,6.108726,-0.15991543,-0.046885837,-0.013858944,0.04515004
5216_MRPL34_P1P2_ENSG00000130312,MRPL34,targeting,non-replication,8.065383,6.337522,-0.15287527,-0.047192015,-0.022171013,0.03086736
5217_MRPL35_P1P2_ENSG00000132313,MRPL35,targeting,non-replication,8.157108,6.644309,-0.10827173,0.018867146,0.0066970163,0.052080344
5218_MRPL36_P1P2_ENSG00000171421,MRPL36,targeting,non-replication,7.9233737,6.428986,-0.14935704,-0.061823796,-0.041834302,0.0522091
5219_MRPL37_P1P2_ENSG00000116221,MRPL37,targeting,non-replication,8.742406,6.445422,0.24284774,-0.06563895,0.009060074,0.016897162
5220_MRPL38_P1P2_ENSG00000204316,MRPL38,targeting,non-replication,8.947165,5.4499865,0.17530283,-0.04007078,-0.03518833,-0.007410086
5221_MRPL39_P1P2_ENSG00000154719,MRPL39,targeting,non-replication,8.147416,6.5800486,-0.22416471,-0.08156399,-0.017413557,0.035103858
5222_MRPL3_P1P2_ENSG00000114686,MRPL3,targeting,non-replication,7.838088,6.311104,-0.1509855,-0.105611786,0.043535057,0.022009818
5224_MRPL41_P1P2_ENSG00000182154,MRPL41,targeting,non-replication,8.058578,6.2355223,-0.24537115,-0.12423914,-0.06354435,0.016546529
5225_MRPL42_P1P2_ENSG00000198015,MRPL42,targeting,non-replication,9.070485,5.9195757,0.33551604,0.012790605,-0.016142009,0.0030614329
5226_MRPL43_P1P2_ENSG00000055950,MRPL43,targeting,non-replication,8.018894,6.4789124,-0.3656522,-0.10568906,0.03118902,0.033527404
5227_MRPL44_P1P2_ENSG00000135900,MRPL44,targeting,non-replication,8.5848055,6.3061213,-0.08054051,-0.1165331,-0.09539158,0.05193007
5229_MRPL46_P1P2_ENSG00000259494,MRPL46,targeting,non-replication,8.477648,6.603053,0.025201414,-0.15134698,0.015190595,0.02441122
5230_MRPL47_P1P2_ENSG00000136522,MRPL47,targeting,non-replication,6.9720507,-4.4436083,0.48977527,-0.080301106,-0.05695669,0.0021305708
5231_MRPL48_P1P2_ENSG00000175581,MRPL48,targeting,non-replication,8.701475,5.616123,-0.237249,0.014347651,0.017481783,-0.047205135
5232_MRPL49_P1P2_ENSG00000149792,MRPL49,targeting,non-replication,7.8309817,4.824147,-0.09911763,-0.064063825,-0.07996324,0.11920516
5233_MRPL4_P1P2_ENSG00000105364,MRPL4,targeting,non-replication,7.6188498,5.442143,-0.038835056,-0.06416267,0.021443112,0.04768204
5234_MRPL50_P1P2_ENSG00000136897,MRPL50,targeting,non-replication,6.2408056,-5.0485373,0.4469616,0.13586088,0.0065507675,0.06444083
5235_MRPL51_P1P2_ENSG00000111639,MRPL51,targeting,non-replication,9.235632,5.491534,0.61358607,0.124278456,-0.06732331,0.06840504
5236_MRPL52_P1P2_ENSG00000172590,MRPL52,targeting,non-replication,8.741715,5.6002927,0.20674959,0.030838959,0.018268557,0.023150604
5237_MRPL53_P1P2_ENSG00000204822,MRPL53,targeting,non-replication,8.591458,5.0782456,0.054532904,-0.019718658,-0.013120328,0.042528957
5239_MRPL55_P1P2_ENSG00000162910,MRPL55,targeting,non-replication,9.060762,6.2624283,0.15243392,0.013215797,-0.010003512,0.023999132
5240_MRPL9_P1P2_ENSG00000143436,MRPL9,targeting,non-replication,8.760908,5.3188076,-0.007288438,-0.00060759694,0.02154958,0.04341373
5241_MRPS10_P1P2_ENSG00000048544,MRPS10,targeting,non-replication,7.5124354,4.8687234,0.2690991,0.109508045,0.0477663,0.009397881
5242_MRPS11_P1P2_ENSG00000181991,MRPS11,targeting,non-replication,7.494055,6.2460423,-0.1562091,-0.03022096,0.04762799,0.08512643
5243_MRPS12_P1P2_ENSG00000128626,MRPS12,targeting,non-replication,6.452771,-5.0090566,0.4844056,0.09698129,-0.0538459,0.03474475
5244_MRPS14_P1P2_ENSG00000120333,MRPS14,targeting,non-replication,7.669899,5.292235,-0.05373306,-0.024093335,-0.06688997,0.050588936
5246_MRPS16_P1P2_ENSG00000182180,MRPS16,targeting,non-replication,6.2855425,-4.9586477,0.61960655,0.017919537,0.10292073,0.06631778
5247_MRPS17_P1P2_ENSG00000239789,MRPS17,targeting,non-replication,7.549745,5.9227114,-0.057821896,-0.016966544,0.04643264,0.0022878745
5248_MRPS18A_P1P2_ENSG00000096080,MRPS18A,targeting,non-replication,8.400037,6.6136527,-0.077098906,-0.03854813,0.032662597,-0.015137945
5249_MRPS18B_P1P2_ENSG00000204568,MRPS18B,targeting,non-replication,8.062999,5.2326393,-0.01594553,-0.09878796,-0.006107846,0.079739235
524_ARMC7_P1P2_ENSG00000125449,ARMC7,targeting,non-replication,5.425632,0.14355081,-0.11734767,0.100538306,0.13273399,0.06978259
5250_MRPS18C_P1P2_ENSG00000163319,MRPS18C,targeting,non-replication,7.843159,5.3091927,-0.023762647,-0.05028513,-0.03512787,0.007293144
5251_MRPS21_P1P2_ENSG00000266472,MRPS21,targeting,non-replication,7.743943,6.064651,-0.11984524,-0.06776006,-0.018327342,-0.01438
5252_MRPS22_P1P2_ENSG00000175110,MRPS22,targeting,non-replication,8.087782,5.407045,-0.32116646,-0.08801099,-0.010437117,0.036783498
5253_MRPS23_P1P2_ENSG00000181610,MRPS23,targeting,non-replication,8.2704,6.181861,-0.07493241,-0.047137495,-0.009285358,0.05060398
5254_MRPS24_P1P2_ENSG00000062582,MRPS24,targeting,non-replication,8.371752,5.468713,-0.15985794,-0.10885603,0.015371382,-0.00064038864
5256_MRPS26_P1P2_ENSG00000125901,MRPS26,targeting,non-replication,8.675091,5.7056904,0.06848954,-0.025437057,-0.03215788,-0.007650279
5257_MRPS27_P1P2_ENSG00000113048,MRPS27,targeting,non-replication,9.083733,6.05182,0.21202481,0.07730049,-0.047721192,0.05682295
5258_MRPS28_P1P2_ENSG00000147586,MRPS28,targeting,non-replication,7.623753,5.400201,0.07296689,-0.0069949212,-0.00675426,0.036011197
5259_MRPS2_P1P2_ENSG00000122140,MRPS2,targeting,non-replication,8.003409,5.2195525,0.031585556,-0.037264656,0.014487995,0.014239592
5260_MRPS30_P1P2_ENSG00000112996,MRPS30,targeting,non-replication,7.854363,6.1545053,0.010550161,-0.09273133,-0.027175475,0.061679907
5261_MRPS31_P1P2_ENSG00000102738,MRPS31,targeting,non-replication,8.353308,5.1714044,0.085680276,-0.018556427,-0.040053885,0.008050599
5262_MRPS33_P1P2_ENSG00000090263,MRPS33,targeting,non-replication,7.829077,6.3039174,-0.17696479,-0.045787044,-0.026018867,0.059943885
5263_MRPS34_P1P2_ENSG00000074071,MRPS34,targeting,non-replication,5.1685896,-4.6016026,0.49264905,0.23638542,0.037612177,-0.026700571
5264_MRPS35_P1P2_ENSG00000061794,MRPS35,targeting,non-replication,7.4438443,5.7220016,-0.05321483,-0.012948036,-0.011810887,0.03699526
5266_MRPS5_P1P2_ENSG00000144029,MRPS5,targeting,non-replication,7.8240275,5.7800426,-0.2759357,-0.004851362,-0.03896621,0.0054114903
5269_MRPS9_P1P2_ENSG00000135972,MRPS9,targeting,non-replication,7.843568,6.011122,-0.34617123,-0.19117106,0.02821225,0.048416145
5281_MSH3_P1P2_ENSG00000113318,MSH3,targeting,non-replication,2.3612366,-3.929544,1.0187178,0.34599063,-0.059939723,0.0058152685
5300_MTA2_P1P2_ENSG00000149480,MTA2,targeting,non-replication,5.8664412,-0.5208271,-0.24302319,-0.14340049,-0.022463426,-0.0046515935
5302_MTBP_P1P2_ENSG00000172167,MTBP,targeting,non-replication,0.9869317,-4.032984,1.2081592,0.47291428,-0.05487277,0.010949551
5305_MTCP1_P1P2_ENSG00000214827,MTCP1,targeting,non-replication,7.3269053,4.608906,-0.23703504,-0.07185423,0.05796755,0.046493806
5317_MTHFD1_P1P2_ENSG00000100714,MTHFD1,targeting,non-replication,2.8434346,-4.6145716,1.1776953,0.5233355,-0.08660804,-0.018353317
5334_MTMR3_P1P2_ENSG00000100330,MTMR3,targeting,non-replication,5.815801,-0.015857982,0.07647168,0.027260913,-0.042305645,0.033745524
5339_MTOR_P1P2_ENSG00000198793,MTOR,targeting,non-replication,4.201524,-4.962029,0.9526141,0.37257951,-0.14200686,0.05067508
5340_MTPAP_P1P2_ENSG00000107951,MTPAP,targeting,non-replication,7.186149,4.65052,0.24829026,-0.033814687,-0.024205282,0.097198896
534_ARPC1B_P1P2_ENSG00000130429,ARPC1B,targeting,non-replication,1.1899779,-5.278208,0.99089855,0.4834643,0.1338994,-0.03527438
5356_MVD_P1P2_ENSG00000167508,MVD,targeting,non-replication,4.773691,-4.7433014,0.57438576,0.26333958,-0.10044905,-0.026746564
5364_MXRA8_P1P2_ENSG00000162576,MXRA8,targeting,non-replication,5.8607855,5.193852,-0.611709,-0.2038615,0.037010368,0.050878372
5365_MYBBP1A_P1P2_ENSG00000132382,MYBBP1A,targeting,non-replication,-1.6755182,3.3122385,0.649118,0.091674924,-0.03897893,-0.010961169
5367_MYBL2_P1P2_ENSG00000101057,MYBL2,targeting,non-replication,2.8616948,-1.7248724,0.59615904,0.15252693,-0.019359216,0.024510758
5368_MYB_P1P2_ENSG00000118513,MYB,targeting,non-replication,1.6013974,-3.372464,1.6368554,0.57345486,0.059569005,0.13913608
5372_MYCN_P1_ENSG00000134323,MYCN,targeting,non-replication,7.447498,4.4404287,0.12588593,0.07833608,-0.0535353,0.045966666
5374_MYC_P1P2_ENSG00000136997,MYC,targeting,non-replication,4.0568767,-4.189472,1.030466,0.0046734004,-0.014387911,-0.005251872
5414_MZT1_P1P2_ENSG00000204899,MZT1,targeting,non-replication,2.9530852,-1.768244,0.45346415,0.09470743,0.013319984,0.039791327
541_ARPC4_P1P2_ENSG00000241553,ARPC4,targeting,non-replication,7.8657103,2.5911877,-0.06151254,0.059068527,-0.0025424152,-0.022239864
5420_N6AMT1_P1P2_ENSG00000156239,N6AMT1,targeting,non-replication,8.299736,2.3353102,-0.7427948,-0.12717685,-0.028737439,-0.062011465
5426_NAA20_P1P2_ENSG00000173418,NAA20,targeting,non-replication,6.293034,2.1778731,-0.58838207,-0.09800865,0.053917106,0.006362632
5427_NAA25_P1P2_ENSG00000111300,NAA25,targeting,non-replication,5.4235997,1.9197552,-0.28172943,0.09389598,-0.05563749,0.07494697
5428_NAA30_P1P2_ENSG00000139977,NAA30,targeting,non-replication,4.265932,-1.3888539,0.27107194,0.086921856,0.0049548247,0.03145723
5430_NAA38_P1P2_ENSG00000183011,NAA38,targeting,non-replication,2.3437855,1.4082577,-0.62474406,-0.07283328,0.21016105,-0.0105054295
5432_NAA50_P1P2_ENSG00000121579,NAA50,targeting,non-replication,3.04539,-1.4990716,0.4817416,0.10755894,0.012878498,0.05362177
5433_NAA60_P1P2_ENSG00000122390,NAA60,targeting,non-replication,4.810216,-1.5476809,0.43848568,-0.05010261,0.032566678,0.005401698
5435_NAB1_P1P2_ENSG00000138386,NAB1,targeting,non-replication,9.616511,2.2593496,-0.40370584,-0.029448548,0.01636484,0.02441719
5441_NACA_P1P2_ENSG00000196531,NACA,targeting,non-replication,6.3762403,1.666076,-0.64524436,0.087914765,0.07211698,0.027036175
5447_NADSYN1_P1P2_ENSG00000172890,NADSYN1,targeting,non-replication,9.776496,0.35887548,1.4354903,0.54124254,0.36280745,0.11770384
5448_NAE1_P1P2_ENSG00000159593,NAE1,targeting,non-replication,4.694307,-1.4476018,-0.34461,0.11868562,-0.018639067,-0.007553762
5449_NAF1_P1P2_ENSG00000145414,NAF1,targeting,non-replication,-0.90069056,-0.4480953,0.0021445435,0.008778559,-0.026228484,-0.050506163
5461_NAP1L4_P1P2_ENSG00000205531,NAP1L4,targeting,non-replication,3.6996233,1.8037336,0.45880437,0.20436749,0.06544509,0.01770144
5467_NARS2_P1P2_ENSG00000137513,NARS2,targeting,non-replication,8.552863,5.5897875,0.012416711,0.037164155,0.009734095,0.021455845
5468_NARS_P1P2_ENSG00000134440,NARS,targeting,non-replication,4.632994,5.915366,-0.7326329,-0.21908213,0.07572821,0.09962337
5470_NAT10_P1P2_ENSG00000135372,NAT10,targeting,non-replication,-5.061255,-0.7440314,0.24430192,0.08581906,0.14102037,0.075429834
5476_NBAS_P1P2_ENSG00000151779,NBAS,targeting,non-replication,4.3782697,2.189437,0.33111173,0.09084697,0.13201891,0.18151262
547_ARRB2_P1P2_ENSG00000141480,ARRB2,targeting,non-replication,-1.3510103,-0.37766424,0.5494269,0.057393353,0.05735828,0.044700783
5480_NBN_P1P2_ENSG00000104320,NBN,targeting,replication,4.9779787,0.54614955,0.055813313,-0.0254537,0.028806655,0.007831181
5485_NBR1_P1P2_ENSG00000188554,NBR1,targeting,non-replication,5.2314024,0.15114525,-0.23404121,-0.0026548503,0.02340124,0.08865471
5490_NCAPG_P1P2_ENSG00000109805,NCAPG,targeting,non-replication,3.3012404,-1.0980872,0.46108687,0.12962006,0.040167104,0.056229636
5492_NCAPH_P1P2_ENSG00000121152,NCAPH,targeting,non-replication,3.4554718,-0.39616027,0.5774822,0.12742954,0.06277357,0.033607025
5493_NCBP1_P1P2_ENSG00000136937,NCBP1,targeting,non-replication,2.7242703,-2.8247917,0.5976084,0.2014711,-0.026289115,0.060149048
5494_NCBP2_P1P2_ENSG00000114503,NCBP2,targeting,non-replication,2.9177709,-2.53419,0.5895117,0.21027794,0.048407614,0.013752415
5495_NCDN_P1P2_ENSG00000020129,NCDN,targeting,non-replication,3.3439076,-0.40854946,0.5376082,0.297963,0.10031094,0.032414056
5501_NCKIPSD_P1P2_ENSG00000213672,NCKIPSD,targeting,non-replication,5.2184243,-4.8961525,0.3255931,0.40254205,0.042655803,-0.07340438
5504_NCL_P1_ENSG00000115053,NCL,targeting,non-replication,-0.3804818,0.7874214,0.57284075,0.11498351,0.054842174,0.09037795
5519_NDC80_P1P2_ENSG00000080986,NDC80,targeting,non-replication,2.7675023,-1.9154887,0.5235936,0.20093498,0.023101911,0.03753958
5525_NDOR1_P1P2_ENSG00000188566,NDOR1,targeting,non-replication,5.278987,-1.5685254,0.5633497,-0.041720714,0.08618213,0.009146395
552_ARRDC4_P1P2_ENSG00000140450,ARRDC4,targeting,non-replication,6.6658187,-0.23140721,-0.19376004,0.018830648,0.03170702,0.07908173
5534_NDUFA1_P1P2_ENSG00000125356,NDUFA1,targeting,non-replication,6.9095173,1.0486618,-0.547827,-0.016953282,0.027744727,0.035563122
5539_NDUFA6_P1P2_ENSG00000184983,NDUFA6,targeting,non-replication,6.824611,-5.03452,0.35406867,-0.010101446,-0.041278016,0.0037554614
5541_NDUFA8_P1P2_ENSG00000119421,NDUFA8,targeting,non-replication,6.18766,-5.0559335,0.1176142,0.017796846,0.021856964,0.024205007
5543_NDUFAB1_P1P2_ENSG00000004779,NDUFAB1,targeting,non-replication,8.584244,6.415445,-0.17299592,0.038235188,-0.0051567242,-0.0058401977
5548_NDUFAF5_P1P2_ENSG00000101247,NDUFAF5,targeting,non-replication,-4.541552,-0.5042447,-0.52182096,-0.14751746,-0.04779979,-0.07392752
5550_NDUFAF7_P1P2_ENSG00000003509,NDUFAF7,targeting,non-replication,5.126459,-3.7893922,0.4636839,0.10379988,0.008650106,-0.017574642
5556_NDUFB4_P1P2_ENSG00000065518,NDUFB4,targeting,non-replication,8.677728,5.2805758,0.104580246,0.04439933,-0.034787204,-0.007051579
5561_NDUFB9_P1P2_ENSG00000147684,NDUFB9,targeting,non-replication,6.8314223,-5.0520906,0.35691595,0.036975633,-0.07700341,0.00434296
5565_NDUFS1_P1P2_ENSG00000023228,NDUFS1,targeting,non-replication,8.642799,5.122419,-0.19268198,-0.15715714,-0.02843315,-0.0629271
5573_NDUFS8_P1P2_ENSG00000110717,NDUFS8,targeting,non-replication,6.3879766,-5.2829103,0.6903202,0.12775438,-0.004717899,0.0063514984
5576_NDUFV2_P1P2_ENSG00000178127,NDUFV2,targeting,non-replication,6.8833947,-5.150682,0.19818828,0.024660788,-0.042575665,0.0015310633
5579_NECAB3_P2_ENSG00000125967,NECAB3,targeting,non-replication,3.6801279,-3.263131,0.37131578,0.13820224,-0.09792718,-0.026966313
5580_NECAB3_P1_ENSG00000125967,NECAB3,targeting,non-replication,5.0749893,-2.9046009,0.3681965,0.2471712,-0.058332406,-0.0095507195
5582_NECAP2_P1P2_ENSG00000157191,NECAP2,targeting,non-replication,7.7410464,1.948979,-0.8327119,-0.1631295,0.0146048255,-0.015951121
5583_NEDD1_P1P2_ENSG00000139350,NEDD1,targeting,non-replication,0.9217744,-3.1868954,1.1917305,0.40568385,0.012285589,0.045834683
5586_NEDD4_P1P2_ENSG00000069869,NEDD4,targeting,non-replication,5.508159,-1.4549704,0.46893868,-0.113956735,-0.1108013,-0.03715371
5587_NEDD8-MDP1_P1P2_nan,NEDD8-MDP1,targeting,non-replication,4.7008944,-1.7303125,0.34891748,0.55863005,0.002240711,0.12502523
5588_NEDD8_P1P2_ENSG00000129559,NEDD8,targeting,non-replication,4.687204,-1.4205637,-0.15350977,0.2786535,0.055406578,0.018485935
5598_NELFA_P1P2_ENSG00000185049,NELFA,targeting,non-replication,7.091714,0.8454847,-0.4151048,0.022422805,0.010201389,-0.061664704
5599_NELFB_P1P2_ENSG00000188986,NELFB,targeting,non-replication,5.482031,0.6981078,-0.07871539,-0.07086839,-0.014101465,0.017745918
559_AR_P1P2_ENSG00000169083,AR,targeting,non-replication,2.0136151,0.43697226,0.22553273,-0.061546326,0.1640465,0.029332502
5600_NELFCD_P1P2_ENSG00000101158,NELFCD,targeting,non-replication,7.210207,1.2170969,-0.41777232,-0.06809872,-0.032839894,-0.00027699742
5601_NELFE_P1P2_ENSG00000204356,NELFE,targeting,non-replication,7.10158,0.8148358,-0.10049502,-0.015399937,0.049775437,-0.00848832
5602_NEMF_P1P2_ENSG00000165525,NEMF,targeting,non-replication,1.2174078,1.1207956,-0.1493712,0.061353415,0.041294433,-0.016628757
5619_NF1_P1P2_ENSG00000196712,NF1,targeting,non-replication,6.5062847,1.5545427,-0.55733174,-0.112008184,0.14079931,0.06581605
5628_NFATC4_P1P2_ENSG00000100968,NFATC4,targeting,non-replication,9.70743,0.9870742,-0.80557674,-0.20122577,-0.010955689,-0.041222703
5649_NFKBIE_P1P2_ENSG00000146232,NFKBIE,targeting,non-replication,0.78698534,-2.0871177,0.27275547,0.09585878,-0.01823345,-0.0006569502
5650_NFKBIL1_P1P2_ENSG00000204498,NFKBIL1,targeting,non-replication,9.124161,0.5511589,-0.6616094,0.052023377,-0.014194246,-0.027511753
5651_NFRKB_P1P2_ENSG00000170322,NFRKB,targeting,non-replication,8.155017,2.1424377,-0.6091657,-0.12282411,0.026504517,-0.0615656
