nd1,nd2,ne1,ne2,nh1,nh2,pd1,pd2,pe1,pe2,ph1,ph2
ENSMUSG00000050328_LINE1373_Hoxc12_D,-0.0037688031348696,-0.00593392549815292,-0.0213787912578439,-0.0265167189599099,0.0079973777466387,0.00390678136948981,0.0114543198020802,0.0107508700220039,-0.011719128259277,-0.00531794303409205,0.0168625138431413,0.0151909036033464
NP_0323002_LINE6267_NP_0323002_I_N2,-0.0037688031348696,-0.00593392549815292,-0.0213787912578439,-0.0265167189599099,0.0079973777466387,0.00390678136948981,0.0114543198020802,0.0107508700220039,-0.011719128259277,-0.00531794303409205,0.0168625138431413,0.0151909036033464
ENSMUSG00000023034_LINE6710_Nr4a1_I_N5,-0.00876534583213151,-0.00849805800471467,-0.00931616666063254,-0.0137342289640213,0.0121531641294419,0.00953541130708108,-0.00143752804746312,-0.000340128790558572,-0.0133918723561541,-0.0132580674123139,0.0180063540784255,0.0146530132598238
ENSMUSG00000039656_LINE1628_Rxrb_D_N1,-0.00369536180684382,-0.00579167664114198,-0.0132551954276644,-0.0183620809990512,0.0198866981789759,0.0130847128320031,-0.00291722726345797,-0.00201772380290668,-0.0164417980091348,-0.0137195060000556,0.0144178843607638,0.0148140406732157
ENSMUSG00000069171_LINE1637_Nr2f1_D,-0.00369536180684382,-0.00579167664114198,-0.0132551954276644,-0.0183620809990512,0.0198866981789759,0.0130847128320031,-0.00291722726345797,-0.00201772380290668,-0.0164417980091348,-0.0137195060000556,0.0144178843607638,0.0148140406732157
ENSMUSG00000032998_LINE1051_Foxj3_D_N3,-0.0181505155020095,-0.0188845896255503,-0.00510880706142256,-0.0110360992352746,-5.40032841584298e-05,-0.00054474533013288,-0.00401358014970266,-0.000114761119651259,0.00875919211605119,0.0169515625182626,0.0145609724517057,0.0145545636768578
ENSMUSG00000034998_LINE2806_Foxn2_I_N8,-0.0181505155020095,-0.0188845896255503,-0.00510880706142256,-0.0110360992352746,-5.40032841584298e-05,-0.00054474533013288,-0.00401358014970266,-0.000114761119651259,0.00875919211605119,0.0169515625182626,0.0145609724517057,0.0145545636768578
ENSMUSG00000050397_LINE4067_Foxl2_I_N51,-0.0181505155020095,-0.0188845896255503,-0.00510880706142256,-0.0110360992352746,-5.40032841584298e-05,-0.00054474533013288,-0.00401358014970266,-0.000114761119651259,0.00875919211605119,0.0169515625182626,0.0145609724517057,0.0145545636768578
ENSMUSG00000090020_LINE5184_ENSMUSG00000090020_I_N9,-0.0181505155020095,-0.0188845896255503,-0.00510880706142256,-0.0110360992352746,-5.40032841584298e-05,-0.00054474533013288,-0.00401358014970266,-0.000114761119651259,0.00875919211605119,0.0169515625182626,0.0145609724517057,0.0145545636768578
ENSMUSG00000067860_LINE764_Zic3_D_N1,-0.00627658600904677,-0.00831467520725915,-0.000981028967661422,-0.00797970697464037,0.0125568935790775,0.00927204379537358,-0.00782659223702605,-0.00553738539825797,-0.00997534905837486,0.00816584205617882,0.00825759006981013,0.00660244916815086
ENSMUSG00000014859_LINE988_E2f4_I,-0.0112346483928613,-0.0114613009453169,0.0122947943905357,0.00480324178741501,0.00347023198479258,0.00265320895557404,-0.00694347484291625,-0.00278496136833895,0.00232115910438797,0.00994723024212424,0.00074237108312205,-0.00188003433100715
ENSMUSG00000026815_LINE378_Gfi1b_D,0.0125550015959231,0.0132072348162512,-0.00828643816190014,-0.00959952865445269,0.0163911825007092,0.0134261528760991,-0.00193967764922393,-0.00167402745796189,-0.0181407643371849,-0.0191816684509039,-0.000396441582294216,-0.00226180169664353
ENSMUSG00000071341_LINE808_Egr4_I,-0.0174188144438892,-0.015725048773117,0.00659947714765283,0.00412132299993718,0.00557308774067827,0.00154774331372252,-0.00499016613753424,-0.00568946397243379,0.00397960645774201,-0.0026379067779129,0.00742287402272482,0.00786624757877896
ENSMUSG00000003154_LINE1043_Foxj2_D_N2,-0.0291498423091724,-0.0289060995439457,-0.0129954177055027,-0.0224578638356498,-0.000599537119227963,0.000132311097127953,-0.0038736547257279,0.00248626776099149,0.0190851507757554,0.0202071470960986,0.0242939397532298,0.0236291429603428
ENSMUSG00000039275_LINE1072_Foxk2_I,-0.0291498423091724,-0.0289060995439457,-0.0129954177055027,-0.0224578638356498,-0.000599537119227963,0.000132311097127953,-0.0038736547257279,0.00248626776099149,0.0190851507757554,0.0202071470960986,0.0242939397532298,0.0236291429603428
ENSMUSG00000048756_LINE1085_Foxo3_D,-0.0291498423091724,-0.0289060995439457,-0.0129954177055027,-0.0224578638356498,-0.000599537119227963,0.000132311097127953,-0.0038736547257279,0.00248626776099149,0.0190851507757554,0.0202071470960986,0.0242939397532298,0.0236291429603428
ENSMUSG00000056493_LINE1094_Foxk1_D_N2,-0.0291498423091724,-0.0289060995439457,-0.0129954177055027,-0.0224578638356498,-0.000599537119227963,0.000132311097127953,-0.0038736547257279,0.00248626776099149,0.0190851507757554,0.0202071470960986,0.0242939397532298,0.0236291429603428
ENSMUSG00000035011_LINE1189_Zbtb7a_I_N2,-0.0101510788712946,-0.0171484665186539,0.0151514206947055,0.0045511860499319,0.007333160233869,0.00904128738557368,-0.0172744041864353,-0.0106382732456468,0.00367200500245032,0.017378240032101,0.00167423066472663,0.000169382676600306
ENSMUSG00000044646_LINE1331_Zbtb7c_I_N2,-0.0101510788712946,-0.0171484665186539,0.0151514206947055,0.0045511860499319,0.007333160233869,0.00904128738557368,-0.0172744041864353,-0.0106382732456468,0.00367200500245032,0.017378240032101,0.00167423066472663,0.000169382676600306
ENSMUSG00000076431_LINE1772_Sox4_D,0.0037401757698073,0.00167763301586077,-0.00269284421064174,-0.00908554764687578,0.0207372340355854,0.0145059211583655,-0.00883046320958125,-0.00683444836145945,-0.0117546843278603,-0.00536862469062812,0.000767424652516642,-0.00073448951367576
ENSMUSG00000048502_LINE1364_Duxbl_D_N2,-0.0162982788100504,-0.0171550885791775,0.0133028993221903,0.0105311932152596,-0.00688075724026392,-0.00117829892730154,-0.00897303945736842,-0.001646303423636,0.0182409868833643,0.0231139859897049,-0.00283133571750677,-0.00243614635228746
ENSMUSG00000072672_LINE1423_Gm10391_I,-0.0162982788100504,-0.0171550885791775,0.0133028993221903,0.0105311932152596,-0.00688075724026392,-0.00117829892730154,-0.00897303945736842,-0.001646303423636,0.0182409868833643,0.0231139859897049,-0.00283133571750677,-0.00243614635228746
ENSMUSG00000072675_LINE1424_Gm10394_I,-0.0162982788100504,-0.0171550885791775,0.0133028993221903,0.0105311932152596,-0.00688075724026392,-0.00117829892730154,-0.00897303945736842,-0.001646303423636,0.0182409868833643,0.0231139859897049,-0.00283133571750677,-0.00243614635228746
ENSMUSG00000044807_LINE521_Zfp354c_I,-0.0029048072709621,-0.00155790211556091,-0.00228025093142446,-0.00559755918010351,0.01329848993368,0.00603495647119285,-0.0021498021410156,-0.00495741376348518,-0.0115281331189137,-0.0128942622228005,0.00807370390312873,0.00585669526581907
ENSMUSG00000036192_LINE1623_Rorb_D,-0.0136707461518784,-0.00884185586098364,-0.0140335935468492,-0.0150929145826926,0.0150700561916891,0.00782621864631856,-0.00378818612315167,-0.00589405663973354,-0.00853361420865495,-0.0124746168694616,0.0197080132268453,0.0206617819760264
ENSMUSG00000021055_LINE1597_Esr2_I,-0.0127441830464911,-0.0142161875215947,-0.00962312793526183,-0.0125139712270509,0.00806570357910593,0.00390058999587491,-0.00143888330743781,0.000357024605281694,0.00292301715550171,0.000660253949709783,0.01362581607164,0.0121710817991361
ENSMUSG00000026104_LINE1784_Stat1_I,0.00414203573768112,0.00988883420330545,0.00812024661026334,0.00793195808577243,0.0156886242154619,0.011224040171832,-0.0129144983895636,-0.0112993273433344,-0.0155575354292774,-0.0185393653237267,-0.00390357242802542,-0.00274062280733418
ENSMUSG00000047407_LINE1362_Tgif1_D,-0.00806246326707616,-0.00858410339070274,-0.0153230326908198,-0.0136925077436698,0.0158462218700866,0.0160032322688424,-0.00447073321724541,-0.0025982716926611,-0.0114906490260721,-0.00529499656630747,0.0151861575535995,0.0119575888750155
ENSMUSG00000020160_LINE1184_Meis1_D_N2,-0.00895186979750144,-0.00964747604155113,-0.015213118935068,-0.0158806208650761,0.0125730292557888,0.0140170285398638,-0.00156363205323191,0.000168072523607411,-0.0109583756695454,-0.00352836637647906,0.0169406195100128,0.0124648565778623
ENSMUSG00000025407_LINE1014_Gli1_I_N6,-0.00240696519073211,-0.00203728506587202,-0.013261816598547,-0.0164791182576722,0.0114613144423815,0.0047887150948476,0.000891486250116542,-0.00160215663165383,-0.00790798631789105,-0.00942817200261754,0.012734233107687,0.0120462621166128
ENSMUSG00000048402_LINE1433_Gli2_I_N6,-0.00240696519073211,-0.00203728506587202,-0.013261816598547,-0.0164791182576722,0.0114613144423815,0.0047887150948476,0.000891486250116542,-0.00160215663165383,-0.00790798631789105,-0.00942817200261754,0.012734233107687,0.0120462621166128
ENSMUSG00000022463_LINE76_Srebf2_D,-0.0173041037151592,-0.0163396697108057,0.0325271159158741,0.0279901659861151,-0.00143208886837745,-0.00230525317240932,-0.0252740468684939,-0.0195666019836611,0.0277726894132046,0.0287871938930698,-0.0118778499691038,-0.0131269695124914
ENSMUSG00000066798_LINE756_Zbtb6_I,-0.00198155330814733,-0.00280077075616748,-0.00659920141708559,-0.00951877591429986,0.0123030212052824,0.00780163694392393,-0.00195994124738975,-5.77969977561196e-05,-0.0132949473331807,-0.0132925841842134,0.0107916047152226,0.0082304352275366
ENSMUSG00000000094_LINE1789_Tbx4_D,-0.0139786355260092,-0.00757769442707479,-0.0293727179802667,-0.0283099503603483,0.00444061219548799,-0.000504358014731296,0.0118802131455405,0.00990034077332382,-0.00237857925430659,-0.0016027523655296,0.0221374604260713,0.0223931952717966
ENSMUSG00000018263_LINE1793_Tbx5_D,-0.0139786355260092,-0.00757769442707479,-0.0293727179802667,-0.0283099503603483,0.00444061219548799,-0.000504358014731296,0.0118802131455405,0.00990034077332382,-0.00237857925430659,-0.0016027523655296,0.0221374604260713,0.0223931952717966
ENSMUSG00000000942_LINE1144_Hoxa4_D,-0.0119889799775219,-0.0132450046221948,-0.0166265707121063,-0.0217587490425861,0.00539828389498552,0.00344491105711114,0.0053325585497221,0.00640675727131344,-0.00527948770949454,-0.00122294781819202,0.0183854640530067,0.0207523484216569
ENSMUSG00000024955_LINE1608_Esrra_D_N1,-0.0127222486849193,-0.0149068892958459,-0.00648503930861796,-0.00966217412615171,0.0108885708294254,0.00639702218093393,0.000100741541336652,-0.001798476426252,-0.0145772825062853,-0.00742224010234859,0.0201425343573897,0.0165407864100344
ENSMUSG00000033713_LINE2782_Foxn3_I_N4,-0.0193566784105843,-0.0190802676869494,-0.00185024068421052,-0.00647812315318607,-0.00371561231002607,-0.00335461922049126,-0.00567500740847187,-0.00089958342719082,0.0117467640022162,0.0202292123693402,0.0131770209041071,0.0138050280781492
ENSMUSG00000051184_LINE606_Zfp524_I,-0.00569829379956519,-0.00246724957567314,-0.00156807868853692,-0.00373601198519814,0.0204631492198105,0.0116370889396295,-0.00970337368960607,-0.0129531178962332,-0.00797388520459878,-0.0258754393463761,0.0104411492585728,0.00762490331094197
ENSMUSG00000020167_LINE64_Tcf3_D_N3,0.00500670292106685,0.00964760734984705,-0.0234853324201634,-0.0279818226348965,0.00378263434147268,-0.0017938231312113,0.0141876417295988,0.0171126419862993,-0.0100532361032543,-0.0110180413516517,0.00934612512034324,0.00929816028225874
ENSMUSG00000028201_LINE1244_Lhx8_D_N2,-0.0142478729963451,-0.0134653836905984,0.00976862394364294,0.00863226546974162,-0.00558371559979001,-0.00288422528671189,-0.00736476398993023,-0.00387922849732547,0.0141245053613178,0.0156622639018257,0.00149301844197781,0.000553293494024276
ENSMUSG00000024215_LINE1021_Spdef_D_N2,-0.01653057518646,-0.0116683506904682,0.026654897782413,0.0248561911089603,-0.00284197243362277,-0.0015670812100626,-0.0153112131647632,-0.00898877961761765,0.0139008301946324,0.0107408162514357,-0.0097836871186929,-0.00618429581591723
ENSMUSG00000041309_LINE5799_Nkx62_I_N5,-0.000656380315155046,-0.000182865520799547,-0.0196109488483312,-0.0245232384731028,0.00937971094042934,0.00423374034744268,0.00838447956437358,0.0106073848936047,-0.0137659847578256,-0.00724905001177342,0.0130523830278381,0.0127265992814339
ENSMUSG00000079509_LINE916_Zfx_D_N1,-0.0178729044910677,-0.0163935004808624,0.012515866106272,0.00191862362943029,0.00328515243540439,0.0049083104515326,-0.0112718109634688,-0.00624907809668127,0.00847420154852919,0.0410566436215836,-0.00224839803227391,-0.0041352602487945
ENSMUSG00000026398_LINE1611_Nr5a2_D_N1,-0.0124036668123007,-0.0129497357956759,-0.00469724265102453,-0.00821380193273673,0.0101592978544756,0.00718466533613961,-0.00176646265334106,-0.00315087561340535,-0.0127327830507163,-0.00679274257446241,0.0177709452663547,0.0150290251979228
ENSMUSG00000026751_LINE6719_Nr5a1_I_N5,-0.0124036668123007,-0.0129497357956759,-0.00469724265102453,-0.00821380193273673,0.0101592978544756,0.00718466533613961,-0.00176646265334106,-0.00315087561340535,-0.0127327830507163,-0.00679274257446241,0.0177709452663547,0.0150290251979228
ENSMUSG00000020275_LINE1654_Rel_I,0.010430283301624,0.0134519219835726,-0.00329605447498663,-0.00727200871087782,0.0141382131145684,0.0123494192276351,-0.000324271884983095,-0.00124237296302211,-0.0232279644698124,-0.038213486052081,0.0033279328751717,0.00433306029473994
ENSMUSG00000031860_LINE1278_Pbx4_I,0.000290957485681427,0.0028846483522813,-0.0202112792727393,-0.0210657945736596,0.010225979309906,0.0106910709157912,0.00620196272694939,0.0067583234657314,-0.0158637587441735,-0.0139494871875799,0.0138012736400483,0.0102366490534864
ENSMUSG00000034673_LINE1290_Pbx2_I,0.000290957485681427,0.0028846483522813,-0.0202112792727393,-0.0210657945736596,0.010225979309906,0.0106910709157912,0.00620196272694939,0.0067583234657314,-0.0158637587441735,-0.0139494871875799,0.0138012736400483,0.0102366490534864
NP_0320502_LINE9965_Foxl1_I_N1,-0.0140821645900873,-0.0139579559645022,-0.00219516297548543,-0.00826714274045817,0.00693791371853426,0.0045804788654792,-0.00845256125092527,-0.00629846660125731,0.00661253799112794,0.010841306838192,0.010325303467391,0.00947700372671654
ENSMUSG00000063972_LINE1636_Nr6a1_I,-0.00587248485755661,-0.00176671909460266,0.0054271482314321,0.00279738464010677,0.0168782672464876,0.0120317353193622,-0.010495473193283,-0.0116806676539394,-0.012887338105651,-0.00817888904160143,0.00317015450361862,0.0022718237413567
ENSMUSG00000042472_LINE500_Zfp410_D,0.00693806504027138,0.00738917029481722,-0.00907084584795547,-0.00593280143619642,0.0114976241384314,0.00634171906369437,0.00330829938620366,-0.0033533373863025,-0.0173707416429855,-0.0266674538604063,0.00702551209758347,0.00626840141210625
ENSMUSG00000056648_LINE1391_Hoxb8_D,-0.00751220984684092,-0.00537425909880906,-0.0176386746527537,-0.020650723375253,0.0053753921254375,0.000988980905003323,0.00814846680183464,0.0120939176321537,-0.0129297690255806,-0.00794215057402206,0.0177008606764599,0.0172097659143927
NP_0322962_LINE6237_NP_0322962_I_N2,-0.00751220984684092,-0.00537425909880906,-0.0176386746527537,-0.020650723375253,0.0053753921254375,0.000988980905003323,0.00814846680183464,0.0120939176321537,-0.0129297690255806,-0.00794215057402206,0.0177008606764599,0.0172097659143927
ENSMUSG00000020484_LINE179_Xbp1_D_N1,-0.0351097898280801,-0.033674843621598,0.017199317277934,0.00852230233645059,-0.00412190634968695,-0.000209122614400585,-0.0143267268556807,-0.00933330810280996,0.0248593856390108,0.0377797266195245,0.00671784271346649,0.00630792099522305
ENSMUSG00000038402_LINE1070_Foxf2_I,-0.0270717888481316,-0.0269389015625986,-0.0131305623892796,-0.0178521720607843,0.00691609632417705,0.00402011299199734,-0.00864809164771634,-0.00550597193614906,0.0147239225774084,0.0222392316124464,0.021201760024653,0.0221173457397914
ENSMUSG00000042812_LINE1077_Foxf1a_I,-0.0270717888481316,-0.0269389015625986,-0.0131305623892796,-0.0178521720607843,0.00691609632417705,0.00402011299199734,-0.00864809164771634,-0.00550597193614906,0.0147239225774084,0.0222392316124464,0.021201760024653,0.0221173457397914
ENSMUSG00000049295_LINE1480_Zfp219_I,-0.00280967662883074,0.00248513405712189,0.00257857225498132,0.00519831309411771,0.00781228728705952,-0.000551601421150606,0.000144653130124045,-0.00992482431279534,-0.00196599192465844,-0.0228449961999566,0.00197899375775039,0.00348974909254129
ENSMUSG00000034551_LINE1289_Hdx_D,-0.0188148516671425,-0.0170872892542658,0.0419769137836625,0.0419305134611736,-0.00895325238604669,-0.0111174517716985,-0.0207068205808629,-0.0170919371045817,0.0107108950900744,0.0112980977803077,-0.0038092555379381,-0.00666310904800631
ENSMUSG00000089674_LINE168_Usf2_D,-0.0156689817592991,-0.0156014078339455,0.0235449294149422,0.0145899530264466,0.00812685708390205,0.00712832386618001,-0.0154822385137831,-0.0103389331492602,0.0132471661079612,0.0122661942668661,-0.00987780081496182,-0.00834279754215567
ENSMUSG00000014030_LINE1644_Pax5_I,-0.010447673828995,-0.0103438046231759,-0.00509823316041367,-0.012923913104668,0.011602314161498,0.00668574428425309,-0.00482664315715227,-0.00370954133554348,-0.00203052472130886,0.00118246730642578,0.0134340747414707,0.00856224693796784
ENSMUSG00000059552_LINE1640_Trp53_D_N1,-0.00555891781962844,-0.00371708930987657,-0.00326683185310709,-0.00462015845595916,0.0218768066465839,0.0168137362686398,-0.01102076710871,-0.0122978691984112,-0.0158557466805446,-0.0164631789179299,0.0114896164700304,0.00761280641048431
ENSMUSG00000022528_LINE77_Hes1_D,-0.00916817950597407,-0.0133029029557109,0.0205536154737848,0.0071915439312738,0.00286072775304604,0.00590528069976611,-0.0138626006013129,-0.00130595280531708,-0.00297024273411291,0.037556980811602,-0.00670958180516179,-0.00828576589121397
ENSMUSG00000001657_LINE1153_Hoxc8_D,-0.0117424353462686,-0.00542392699500763,-0.0292038608886022,-0.0345243813390177,0.0138976721773085,0.00372038665194599,0.010833246209877,0.0158867896435826,-0.021012539802167,-0.0167152852367562,0.0265224664269536,0.0280644246619327
ENSMUSG00000025323_LINE369_Sp4_D_N2,-0.00826042646921237,-0.00309893413078281,0.00839609498511527,0.0105520505603638,0.000769438297260727,-0.0015911289642225,-0.00396613961630726,-0.00803080052579763,0.00703915608147304,-0.00567209965594082,-0.00177589320720364,-6.89066876145839e-05
