DMSO_rep1,DMSO_rep2,BRQ24_rep1,BRQ24_rep2,BRQ48_rep1,BRQ48_rep2,PMA24_rep1,PMA24_rep2,PMA48_rep1,PMA48_rep2
FOXE1,0.00931600846993536,0.00535818464329476,0.00348509167540738,0.00713294625756085,-0.000865685186178924,-0.00208681866665959,-0.0102529712470196,-0.00835848468456147,-0.00287847506717356,0.00500475013134494
ZFX,0.00305823104724981,0.00212036545060112,-0.000359006249940022,0.00068035483888073,-0.00344593334668829,-0.00372740394227007,-0.00335201788756097,-0.00204554711824605,0.00130035694600038,0.00820456050466814
HDX,-0.00649405166417272,-0.00459276435252651,0.00632983711590395,0.00283185227714189,0.00819163075803775,0.0109085210598469,-0.00663428514726618,-0.00770411474327112,-0.0037786937254005,-0.00391764668688391
NKX32,-0.0104318934605228,-0.00984994822605868,-0.00703080441306781,-0.0101852559434474,-0.00544641126925129,-0.00483523739617725,0.0114784528227672,0.00903581643303194,0.01189232394982,0.0118302295853087
POU3F4,0.0170891511607534,0.0117447260406586,0.00094075126289106,-0.000925290038541485,0.00239257741420681,0.00135402743868601,-0.0142324039379926,-0.0149155321831436,-0.0055340997016422,0.00307395866069925
POU2F1,0.0178088038932163,0.0122116868078666,-0.000276940798718525,-0.00256613943230819,-0.00438910094426958,-0.00383812138217751,-0.0123512379913631,-0.0119086621098521,-0.000764278888093148,0.00839904499052212
NR5A1,-0.00919333040647107,-0.0026414525024551,0.000745453648420104,4.58935953950809e-05,-0.00377563655527601,-0.00339282224015318,0.0165884311184529,0.0153145310658312,-0.00503786832987409,-0.00737492601618101
MYC,0.0168857188544114,0.00803612819126645,-0.00443500214920852,-0.0074474554716698,-0.00803109362695988,-0.00811827160386393,0.00557737881959395,0.00200775056581285,-0.00342814535473769,0.0051337431002053
DMRT3,0.0220821498428089,0.0156201920000832,0.0110560782077472,0.0152177560082641,-0.00426714696402397,-0.000992071894336824,-0.0161104991726899,-0.0148968594246488,-0.011626805382329,-0.00514221724539053
ZNF143,0.0121784774293348,0.0104073253834657,0.00252621940716974,0.00504750636801264,-0.00205677136411281,-0.000700043805140549,-0.00485303033455618,-0.00597165467423931,-0.00528169276367467,-0.00784475049048056
HOXB13,0.00177495549541466,0.00998649372049424,0.0124699256012454,0.0124730485220189,-0.00390641404163955,-0.00640648549489071,-0.0122511294722286,-0.0131731266446285,-0.00236863661049913,0.00334491909726618
SOX2,0.0061391061034352,0.00481388427674165,0.00766572607220665,0.00553275827407955,0.00797304757898336,0.00840201142768544,-0.014981009752818,-0.0107234740640597,-0.0101102454750792,-0.00464284016046838
POU2F3,0.0171044139941024,0.0117401077221825,-0.00317673108501814,-0.00536672007697068,-0.00302395793592055,-0.00158638400071447,-0.0113212966996566,-0.0117460867456651,-0.000580988151410028,0.00828762384405828
KDM2B,0.0491000145694178,0.0358378113874706,-0.00194207879745368,-0.00536482904906752,-0.00817037826054967,-0.00821782493164454,-0.0377651516061687,-0.0348463241224555,-0.00462558325436291,0.0215277581907868
TFCP2,-0.0156899588843807,-0.00821707375636324,-0.00329114277641743,-0.00499773994341072,-0.0011068129907402,-0.00123157225317162,0.0104566900861253,0.011832747582952,0.00857923711724777,-0.00255744931044677
KLF15,-0.0075512954953649,-0.00379361573240465,-0.00174125271402986,-0.00480910771794317,-0.000421891511126413,-0.00173376902270767,0.00261984406697903,0.0042580412755272,0.00591014857172125,0.00295717074120777
POU6F1,0.0111501711315081,0.00765523957127442,-0.00207076599355301,-0.000389768239496241,0.00523410554484557,0.00316625120785333,-0.016245136441844,-0.0150509920325826,-0.00159492313372712,0.00727061664497261
ONECUT3,0.00957639481336181,0.00467553819662886,0.00765231341508835,0.0109442349085449,0.00219519627022852,0.00131816382940038,-0.01026485073423,-0.00826520976128896,-0.00903525153540856,-0.00119265643735844
SOX15,0.0127896901547843,0.00862747391803752,0.00399117299373862,0.00224394033345892,0.00454141512974818,0.00500598133392254,-0.0153809872499485,-0.0108167638648651,-0.00712874686906118,-0.00294528282900305
FOXK2,-0.0155002997346174,-0.0144033033147863,-0.00749061989520599,-0.00637937875641686,0.00974605932337249,0.0082332016632015,-0.00462086663003844,-0.000835441669883662,0.00965559253142959,0.0136311034908311
HOXA7,0.00826791645673315,0.00782685064115531,0.0133694932507754,0.0151819996588055,0.00630814141188722,0.00698355568947995,-0.017965536639343,-0.0154603140890604,-0.0126293477909496,-0.00780998028232312
E2F7,0.0199952811177223,0.0178118195606985,0.000523193700913352,-0.00242605593456724,0.00152616386694623,0.000971954940077647,-0.0172156597921204,-0.0163716302468863,-0.00550147419635039,-0.000928666292858401
SMARCC2,0.0125948221140527,0.00805718735671333,0.00092334621212312,0.0034912484295841,-0.000957283543380098,-0.000371049349445263,-0.0083433884633429,-0.0101992525157363,-0.00142888688059286,-0.000926520885225976
NPAS2,-0.00215118538533606,-0.00381017704984873,-0.0066127107197291,-0.00529312323652598,-0.00978843508895048,-0.00806181142725843,0.0167120135468572,0.0119549127324808,0.0077203403319606,0.00142189398198251
POU4F1,0.0116757750937748,0.00840834371887832,-5.39143933313002e-05,0.0010284484531681,-0.000766056466264452,-0.00106155330172697,-0.0124159820548565,-0.0094151732097493,-0.0014199416975734,0.00616351177433783
POU5F1,0.0165764020389032,0.00977983145651401,0.00248838543430228,0.0024378968378552,2.45883847220657e-05,0.000650251937255916,-0.0134249060987721,-0.0109578714295283,-0.00373557351166656,-0.000358236148379723
BARX2,0.00329929333269891,0.00200208446346126,-0.00337802754679405,-0.00232652593911014,-0.008167716208261,-0.00915289350790847,-0.00480662844304266,-0.00250144846687369,0.00992288269348582,0.0169193358258269
CGBP,0.0247546897437849,0.0122056392256109,-0.000522711130896497,-0.00192819569817976,-0.00833352675501962,-0.00806740791090924,-0.0225143436558568,-0.0231298369035682,0.0148703476653704,0.0146070907536321
NR1D1,0.00310701070236519,-0.000901704568593183,0.00618968916668547,0.0131839853017703,0.00740182810086235,0.00470217751875544,-0.00790336905262269,-0.00682008003829538,-0.00659078837913962,-0.00652073409795394
CREB3L3,3.47227229543084e-05,-0.0149929413084239,-0.0146022313900593,-0.0129137989095744,0.00399643732699902,0.00156464944846129,0.0112524271694568,0.0073217832792176,0.0137887614999773,0.00357918442972966
CREB3,3.47227229543084e-05,-0.0149929413084239,-0.0146022313900593,-0.0129137989095744,0.00399643732699902,0.00156464944846129,0.0112524271694568,0.0073217832792176,0.0137887614999773,0.00357918442972966
CREB3L4,3.47227229543084e-05,-0.0149929413084239,-0.0146022313900593,-0.0129137989095744,0.00399643732699902,0.00156464944846129,0.0112524271694568,0.0073217832792176,0.0137887614999773,0.00357918442972966
STAT5B,-0.0052594307895976,-0.00259547201766074,-0.0104470988285239,-0.0116428269452525,-0.00365599644885554,-0.00567870983815383,0.0040227486758891,0.00330316105359673,0.012898959311961,0.0132124044100363
PRDM1,0.00393568770358662,0.0110904087487765,0.00371553646953694,0.00380611515927158,-0.00205014019185531,-0.000964323098146612,-0.00591747257072021,-0.00677014178916976,-0.00426783705335657,-0.00425504544757933
SOX30,0.00782235323958125,0.00553379471724278,0.00451702095124112,0.0038605102023731,0.00722413840554987,0.00809061963851476,-0.0104120837517212,-0.0100146611113362,-0.010138333533957,-0.00628720326452092
FOXA1,-0.00848321935563081,-0.00681789782848376,-0.00895275635131274,-0.00752412752118304,0.0015670421859145,0.00374825178853172,-0.00162513030521547,-0.0012907149234664,0.010479729693497,0.0120747507916074
POU5F1B,0.0145551494039116,0.00917580970800211,-0.00312069414357188,-0.00514434574677898,-0.00224653921994896,-0.00100801859542482,-0.0112269846713747,-0.0111129489556065,0.000884103982047996,0.0091754567638587
NR4A1,-0.0183324285876588,-0.00916735185988329,0.00112271007166023,-0.000609101829773925,0.00191294112892462,0.0030543117915104,0.0135609640979067,0.00801348324346943,-0.000804670498097312,-0.00374951537040828
ONECUT1,0.00812186389241538,0.00280004995073912,0.0074674691870447,0.0112093998674461,0.00540652764441404,0.00462892645677573,-0.00994753229771777,-0.00785400836011983,-0.0118868488221665,-0.00252541358595751
MYBL2,0.0296224801549541,0.0407506740062448,-0.0112443564281525,-0.0195577964136001,-0.00854564603370922,-0.0166566011271033,-0.0218235199538826,-0.0227214753825964,0.0043923412638558,0.0143123359863024
NKX31,0.0174436197732103,0.0112395168991534,-0.000155811093994651,0.0052856308127444,-0.00650145975922428,-0.00914358927437502,-0.0108752324954531,-0.00782223123155552,0.000762354676728562,0.00828180608207889
DMRTC2,0.0271168824705348,0.0192790518610941,0.00820347246007641,0.00768008178448507,-0.00357830277295912,-0.00286256639598467,-0.0179137489628388,-0.0133605104355848,-0.0124351133332122,-0.0027737009507201
SNAI3,-0.0194873955898079,-0.0160468645979783,0.000510367107362127,-0.00386374350856245,0.00316252740214023,0.00631617543632394,0.00788954663791853,0.00535835857181567,0.00515947826755423,0.00483195407056947
TCF23,0.0102941618140012,0.00426582926217388,-0.00935860568735343,-0.000171610554039921,-0.0202699736707536,-0.018424483560373,0.00732432592606161,0.00736129740998131,0.0152005578564978,0.0134923086095326
TFAP2A,-0.00483946964255589,-0.00335019220730866,0.00101498050231072,0.000339770092113001,-0.00568602836983485,-0.00390724706768265,0.000108963638105263,-0.00208878148853645,0.00639717651372601,0.0120287380888244
PAX2,-0.0296367135146199,-0.0254164538722639,0.000620931355422369,0.000394378596835034,0.00780777982522239,0.00671713972602252,0.0123055874057577,0.0171328596546446,0.00590713224419274,0.000282936004054296
HES1,0.00877554919024763,0.00552040226442277,0.00834538904094409,0.00894087986222468,0.00245760125404777,0.00210016639858237,-0.0119235517032356,-0.00977588422503997,-0.00862517890925549,-0.000667699166082641
SOX5,0.0104397601028178,0.0132334600518727,0.00478230700823153,0.0102387816246085,0.00634782885794244,0.0040781428227628,-0.0120327607155147,-0.00689007756653777,-0.0167375528268428,-0.00905278833799203
SOX6,0.0104397601028178,0.0132334600518727,0.00478230700823153,0.0102387816246085,0.00634782885794244,0.0040781428227628,-0.0120327607155147,-0.00689007756653777,-0.0167375528268428,-0.00905278833799203
DMRT2,0.0171824833964288,0.0100912697349507,0.00143660379362918,0.00248778188024087,0.00224104535792475,-0.00052069646028334,-0.0098522182176789,-0.00719639075234201,-0.0101009458820384,0.000620496847740654
TFE3,-0.00369853354697439,-0.0174222816908586,-0.00670459347368578,-0.00508600609681247,0.00351940889564775,0.00338319496054427,0.000728060181561851,-0.00313334476538271,0.0126022291184272,0.0166851702832907
HOXD12,0.00672867371793002,0.00749584045130345,0.00420707422570665,0.0077954811148105,-0.00146905851218763,-0.00292460093771693,-0.0142439651656516,-0.0130472392417759,0.00111701089399268,0.00669515671854524
SOX14,0.010384450490614,0.00865597385116573,0.0092551144154304,0.00411287773245832,0.00507067299460075,0.00633120350989567,-0.0105627073818136,-0.0107212922712942,-0.0126313510454385,-0.00937854174605035
RXRA,-0.00965506224137283,-0.00553021092465765,0.00145037706816605,-0.00145139260081425,-0.000221633475007334,-8.5513552846448e-05,0.0126514064103807,0.0126041589347335,-0.00342506017439822,-0.00694732759881004
KLF5,-0.00266621103004185,0.000241905725986806,0.00097601584409087,-0.00276024959824074,0.0044031325623247,0.00194699055151027,-0.00528393291287676,-0.00365509698986056,0.0017857761823836,-0.000120491816698862
FOXN3,-0.0060193626800406,-0.0055161315936822,-0.0066711219318574,-0.00596925396225664,0.00458923329411532,0.00205291246197736,-0.00726953431559649,-0.0057961222819275,0.00837557492028211,0.0169381110751355
FOXN2,-0.0060193626800406,-0.0055161315936822,-0.0066711219318574,-0.00596925396225664,0.00458923329411532,0.00205291246197736,-0.00726953431559649,-0.0057961222819275,0.00837557492028211,0.0169381110751355
FOXL2,-0.0060193626800406,-0.0055161315936822,-0.0066711219318574,-0.00596925396225664,0.00458923329411532,0.00205291246197736,-0.00726953431559649,-0.0057961222819275,0.00837557492028211,0.0169381110751355
GLIS1,-0.00379789577709821,-0.00209597708953119,-0.00261093331853637,-0.00476866384618072,-0.00643922954843267,-0.00773320478479095,0.0121156776541045,0.0121851348380709,0.00564616787407236,-0.0024866877072965
OVOL1,0.0148514789715553,0.0161745789111609,0.00929631191975147,0.00673335999357328,-0.00182807712401752,0.000363758727864066,-0.0122877077338533,-0.0109444613006337,-0.010079817679329,-0.0102174171464986
MNT,0.00222750594172771,-0.00143656810671894,-0.00681635533355391,-0.00498431510754135,-0.0119624477591643,-0.010304683641495,0.0115298150944075,0.00743757578285396,0.00996579170635028,0.00775598819271394
HSFY2,0.0282577728573422,0.0266198517694925,-0.00219151301064574,-0.000507752280629374,0.00391537297234174,0.00445577707519964,-0.0241109721338312,-0.013968493673356,-0.0141520639241885,-0.00767078718755036
HSFY1,0.0282577728573422,0.0266198517694925,-0.00219151301064574,-0.000507752280629374,0.00391537297234174,0.00445577707519964,-0.0241109721338312,-0.013968493673356,-0.0141520639241885,-0.00767078718755036
MYCL1,0.00643419518146567,-0.00128992626871138,-0.00641629393546386,-0.00690068653813988,-0.00620132143979242,-0.00758077129403147,0.0113616267125799,0.00826799760938212,0.00485745448512316,0.00137709128587925
FOXK1,-0.00620428441937621,-0.00357578162885526,-0.011707742263456,-0.00874418980408967,-0.00126187371448789,-0.00339298091958361,-0.000175095058799042,0.00177676178850834,0.0109882931670754,0.0180038540138454
KIAA0415,-0.00620428441937621,-0.00357578162885526,-0.011707742263456,-0.00874418980408967,-0.00126187371448789,-0.00339298091958361,-0.000175095058799042,0.00177676178850834,0.0109882931670754,0.0180038540138454
CR7538031,0.0145901776109724,0.00711459322691527,0.0112326461082828,0.00731614130793418,0.00787014836494373,0.00595250057783582,-0.00816282727633861,-0.00835258787143867,-0.0189180067775092,-0.0122866316586565
ATF6B,0.0145901776109724,0.00711459322691527,0.0112326461082828,0.00731614130793418,0.00787014836494373,0.00595250057783582,-0.00816282727633861,-0.00835258787143867,-0.0189180067775092,-0.0122866316586565
CR9257962,0.0145901776109724,0.00711459322691527,0.0112326461082828,0.00731614130793418,0.00787014836494373,0.00595250057783582,-0.00816282727633861,-0.00835258787143867,-0.0189180067775092,-0.0122866316586565
AL6628286,0.0145901776109724,0.00711459322691527,0.0112326461082828,0.00731614130793418,0.00787014836494373,0.00595250057783582,-0.00816282727633861,-0.00835258787143867,-0.0189180067775092,-0.0122866316586565
RORC,-0.0143041311153211,-0.0142532057096343,-0.0052364180023229,-0.00781278722140824,0.00240552444995738,-0.000971799760127602,0.0147840874099652,0.016490888428679,0.0053913716467513,0.00120838251478159
PROP1,0.00265145293254113,-0.00198100750954414,-0.00482099286518226,0.00181618739743902,-0.006618981721836,-0.00666717697141632,-0.00529139285776632,-0.00164113626632224,0.0101586897821296,0.0173500352935225
TBP,-0.000511590866576137,-0.00727565754313484,-0.00610526121810498,-0.00591280471448148,-0.0015307391098315,-0.00491501896857012,0.00234800108582458,0.00241047825469484,0.00840598451875479,0.0150384113826117
NR3C2,-0.0140901505589404,-0.0154034413614032,-0.00535406319647438,-0.00976158793167003,-0.0039666484343753,-0.00319949834183635,0.0163073042094412,0.0118644784328792,0.0117776322325212,0.00867361799247194
STAT5A,0.00484228531573854,0.0063402517309165,-0.0097328019523488,-0.0103164362188699,-0.00671858381602272,-0.00689639073000571,0.000682837321169278,-0.000810282182601797,0.00892417372677914,0.00997010398529285
TFAP2E,-0.0110256151690779,-0.00665243877292423,-0.00409484415153917,-0.00537143118412662,-0.00226530256629064,8.41864979627058e-05,0.00329755730194487,0.00352845352660449,0.00893099237490544,0.00820200916672507
TBX20,-0.013822360403613,-0.00918189057922676,0.00353994040009049,0.00469679220505584,0.0062228006426519,0.00409886170235587,0.00777101552649621,0.00550385322152778,-1.68568775653972e-05,-0.0114005567776935
HOXB9,-0.00318056260837678,0.00192363693959049,0.00560908320575008,0.00431317973420059,-0.000226117750750848,-0.000954977256179199,-0.0122062051306541,-0.0109435247798377,0.00414503322903151,0.008714921305969
USF1,0.000687669012566595,-0.0124383786780592,-0.00326692674917761,-0.0047919012526718,-0.00142874693767938,-0.00460285539699231,0.00478281173714452,0.002882901497034,0.0112376071903825,0.0108565914549719
MLXIPL,0.0215846284244929,0.00277640212501169,-0.00177246534072914,-0.00171912469230065,0.0040595257234985,0.000647731918577248,-0.0179612773175918,-0.017768581290594,0.00348664483344494,0.0118471378373906
LCOR,-0.00481836377520407,-0.00621955088153655,-0.00537778936387109,-0.0054681300424155,0.00149323016648052,-0.000500301281562532,-0.00282799769763892,-0.000299928793890722,0.00923339956739692,0.011711872576928
TLX1,0.0158018949000573,0.0118648530538422,0.00309425239620576,0.00490037758298277,0.00199803267495355,0.000924933541831315,-0.0149270351869205,-0.0146882554106135,-0.00395263671334264,-0.00287030466044307
TLX3,0.0158018949000573,0.0118648530538422,0.00309425239620576,0.00490037758298277,0.00199803267495355,0.000924933541831315,-0.0149270351869205,-0.0146882554106135,-0.00395263671334264,-0.00287030466044307
TCF7L1,-0.00608668815607495,-0.00654812752863386,-0.00793352462543341,-0.0113132830001717,-0.000706880638633875,0.00212898355663868,0.00792917162927259,0.00646182383700835,0.00469238780443189,0.00663108628136237
ZKSCAN1,0.00436332399843056,0.00753244039043362,0.0075935436191483,0.00845807880596017,0.00875103502712294,0.00883417750620381,-0.0119110818462031,-0.0121231818190579,-0.0118908766016737,-0.010787689303078
UNCX,0.00186398308046316,-0.00137633160687094,-0.00323554810467607,0.00403911069080394,-0.00598111996369069,-0.00416696115304001,-0.00892114950021097,-0.00453749820368712,0.010958256893957,0.0148750078973199
USF2,-0.00159038869198301,-0.0131250670198452,-0.00345732242828197,-0.00302448621539332,-0.00149451478924756,-0.0036852949763155,0.00197743132306211,0.00100171439624549,0.0126501787325135,0.014196450971902
FOXM1,0.00327257342855796,0.00371833870391131,0.0020902344700449,0.00428350594268691,-0.00117271326520919,-0.00194001559853249,-0.00890135211290078,-0.0075529366378435,0.00120455733422674,0.0064939708625938
HOXC8,-0.00856374498908143,-0.00821459041441182,-0.00201580507108202,-0.00548991475101674,0.00883345345724068,0.0143046482183667,-0.00778991309117291,-0.006562057013983,-0.000312167677916309,0.00789433738249711
ENSG00000215754,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000217642,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000224558,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000225958,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000226866,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
DUX4L5,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000227522,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
DUX4L2,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
DUX4L3,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
DUX4L6,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000228710,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
CT4768282,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000230380,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000230776,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
AL5921702,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000232923,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000233294,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000233361,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000233698,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000233794,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000234550,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000236207,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000237516,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
ENSG00000250589,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
DUX4,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
LINE11277,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
LINE11282,-0.00841414583980481,-0.0107385932086232,0.00228505074272543,0.004298832238052,0.0113481184388227,0.0104401857430336,-0.00192755809325829,7.86296808481732e-05,-0.00546477812582404,-0.00177682380095394
SOX12,0.00312704175431817,0.000196812197558332,0.000103090064157187,0.00177078028390405,0.008701358916477,0.00834931582663537,-0.00585504387235745,-0.0042131685172607,-0.00913134193736447,-0.00229240977102335
FOXO4,0.00206679983478537,0.000790496324623311,-0.00202547365780898,-0.000965143551166475,-0.00133341903341544,-0.00150061237259671,-0.00990601124493769,-0.00946181981106069,0.00820234730478348,0.0124313787561446
PHOX2B,-0.00328059072645866,-0.00627054022386765,-0.00266072799705989,0.0024980406908794,-0.00372563305960251,-0.00507136507990628,-0.00759675052870114,-0.00369840571791392,0.013232779550903,0.0188810350765334
NKX24,-0.0135467350615508,-0.0144028614183162,-0.00494679819436109,-0.00749912773159775,0.00139313051080599,0.000254871875490441,0.00128161494308281,-0.000156368333878918,0.0140789345614862,0.0180307347360893
PHOX2A,-0.00436903641802642,-0.00603431207468738,-0.00313565963814465,0.00112499219333534,-0.00479315081458393,-0.0041643637588685,-0.00608097392744555,-0.00169289890565633,0.0126164136425906,0.0178522818251809
HOXD11,0.00969718453949418,0.0156213622583401,0.00056197132972928,0.00462387947259664,0.00090621130006447,-0.00168048178921623,-0.0210501558654291,-0.0175045046425923,0.000770515283662322,0.00548877693464751
FOXJ3,-0.0128352051865875,-0.0135589118516038,-0.00852162493391936,-0.00540691870540329,0.00669940133547203,0.00490978734965024,-0.00473539845949621,-0.00198430900407406,0.0122394339555209,0.0174648314281122
ESRRG,-0.0113784620970901,-0.00298648927409653,0.000309411536745706,-0.00096569241739731,-0.00277726914808781,-0.00168659653209455,0.0140808758631104,0.0102212524412454,-0.00193484749149396,-0.00507541233622573
ZNF589,-0.00692308633954463,-0.00575939713919285,-0.0108802189641815,-0.0119974377935905,0.000771268423821855,-0.00231114054439169,0.00514991476958997,0.00582883226364978,0.0114001008609351,0.0083655606865294
NR4A2,-0.0102431423862705,-0.0103198831288131,-0.00421858227330077,-0.00858434618258475,-0.000110116258087226,0.0036650846439848,0.00629342223268088,0.00392477206722223,0.00572338334831926,0.00881526882287918
GSC,-0.0198614261995417,-0.014375648315156,-0.00719024370180733,-0.0103394398419383,0.00803278080925677,0.00839555931737209,0.00110203155415879,0.000430286894382089,0.0114736915756502,0.00956133730604996
ZNF232,-0.00321335754925076,-0.00889855333784921,-0.00607004510139943,-0.00499411796990441,-0.00139801812339426,-0.00256033074406588,0.00113163982334596,0.0012834179635839,0.0100269427228225,0.0152844085322208
NR1D2,-0.0167395509497931,-0.0156390292783471,-0.00346781169685554,-0.00405298933967621,0.00287126508843355,0.000868963938480009,0.0143573882370638,0.0119526844582532,0.00546655552874048,0.0019659361147798
TBX15,-0.00266621277970822,0.00098149694866907,-0.00464562307117052,-0.0036909611383825,-0.00569213978010059,-0.00955293639538469,0.0108011841318938,0.0131767791684996,0.00264521012083802,0.0002857571834569
TBX18,-0.00266621277970822,0.00098149694866907,-0.00464562307117052,-0.0036909611383825,-0.00569213978010059,-0.00955293639538469,0.0108011841318938,0.0131767791684996,0.00264521012083802,0.0002857571834569
TBX22,-0.00266621277970822,0.00098149694866907,-0.00464562307117052,-0.0036909611383825,-0.00569213978010059,-0.00955293639538469,0.0108011841318938,0.0131767791684996,0.00264521012083802,0.0002857571834569
BCL6,-0.00323933854983134,-0.00289008403546003,-0.00714287978352249,-0.0113547809853397,-0.00129474316678579,0.00160680459156624,0.00372148617224627,0.00461133716584678,0.00376946698200713,0.00726293595213223
C11orf9,0.0143987332817588,0.0241925100622481,0.0249987578727777,0.0221439757496111,0.0109922093979584,0.0214543685959676,-0.0249154112466934,-0.0145357212085071,-0.0335920542047128,-0.0457515428642735
OTX1,0.0378021006843708,0.0294131795463092,-0.00261632640857713,-0.00624511954288928,-0.000970010616195314,0.00269001670536944,-0.0359632200390189,-0.0302023741424506,0.00147423115948971,0.000390423290465573
FOXP2,-0.00836199027463669,-0.0056864642722109,-0.00428676373998082,-0.00413649023958483,0.000419179337347093,0.000378936751162323,-0.00666302445497832,-0.00346636896697648,0.0108537161315607,0.0157552173085736
NEUROG2,-0.00389350925840294,-0.00096912398624722,-0.0102176012534097,-0.0128581769190542,-0.0106308875815382,-0.00669562802642493,0.00756335464704671,0.00674429564736839,0.0145467105023237,0.0107950778041597
