Gene,Non-leukemia,Leukemia,Leukemia/Non-leukemia
MORN2,0.051356933,0.118184645,0.066827712
MORN3,-0.06562196,-0.033107773,0.032514187
MORN4,-0.139188876,-0.135905028,0.003283848
MORN5,-0.043343229,-0.002186506,0.041156723
MOS,-0.094778658,-0.148106677,-0.053328019
MOSPD3,0.127490229,0.11614947,-0.011340759
MOV10,-0.067584546,-0.027754803,0.039829743
MOV10L1,-0.035573757,-0.011108985,0.024464772
MOXD1,0.138476642,0.139656477,0.001179835
MPC1,0.16075756,0.117591367,-0.043166194
MPC2,-0.213729498,-0.198201902,0.015527596
MPDU1,-0.225249892,-0.185780516,0.039469377
MPDZ,0.222856808,0.198127017,-0.024729791
MPEG1,-0.08312509,-0.086191174,-0.003066084
MPG,-0.096589739,-0.140389375,-0.043799636
MPHOSPH10,-0.990499496,-0.88852727,0.101972226
MPHOSPH6,-0.345318099,-0.303127577,0.042190522
MPHOSPH8,-0.119905282,-0.110582449,0.009322833
MPHOSPH9,-0.079091006,-0.084213113,-0.005122107
MPI,-0.081543334,-0.043013378,0.038529956
MPL,-0.053126738,-0.119057879,-0.065931141
MPLKIP,-0.141583797,-0.138455514,0.003128284
MPND,-0.246742157,-0.226568955,0.020173202
MPO,-0.19282407,-0.152518584,0.040305486
MPP2,-0.145209546,-0.160396731,-0.015187185
MPP3,-0.342044385,-0.372392389,-0.030348004
MPP4,-0.043691755,-0.060864635,-0.01717288
MPP5,0.048148062,0.056979553,0.008831491
MPP6,0.06533968,0.019562168,-0.045777512
MPP7,0.038603167,0.063357164,0.024753997
MPPE1,-0.222732599,-0.21974095,0.002991649
MPPED1,-0.154481269,-0.134316116,0.020165152
MPPED2,0.068363007,0.083934228,0.015571221
MPRIP,-0.119435004,-0.01150722,0.107927784
MPST,0.008739663,0.045390333,0.03665067
MPV17,-0.141337235,-0.168222332,-0.026885097
MPV17L,-0.278493026,-0.283810208,-0.005317181
MPV17L2,-0.230158433,-0.23209238,-0.001933947
MPZ,-0.000353454,-0.006180183,-0.005826729
MPZL1,-0.294262485,-0.267239232,0.027023253
MPZL2,0.090032804,0.083497729,-0.006535075
MPZL3,0.019970229,-0.014969334,-0.034939563
MR1,0.081132575,0.116299834,0.035167259
MRAP,0.063694592,0.063010736,-0.000683856
MRAP2,-0.031007864,-0.024420552,0.006587311
MRAS,-0.021328077,-0.051029697,-0.02970162
MRC1,0.075896719,0.109199175,0.033302456
MRC2,-0.001381504,0.049948825,0.051330329
MRE11A,-0.620509422,-0.512278951,0.108230471
MREG,-0.008376004,-0.010981575,-0.002605571
MRFAP1,0.025309344,0.024263838,-0.001045506
MRFAP1L1,-0.084539729,-0.080660611,0.003879119
MRGBP,-0.917797273,-0.959655986,-0.041858713
MRGPRD,-0.018373879,0.042201927,0.060575806
MRGPRE,-0.262100149,-0.245071169,0.01702898
MRGPRF,0.023801684,0.026896728,0.003095044
MRGPRG,0.092344862,0.089477726,-0.002867136
MRGPRX1,-0.254082094,-0.263195304,-0.009113211
MRGPRX2,0.146553194,0.168187848,0.021634654
MRGPRX3,-0.212316229,-0.179884941,0.032431288
MRGPRX4,-0.011543529,-0.006222238,0.005321291
MRI1,-0.153841153,-0.125809686,0.028031467
MRM1,-0.180341771,-0.18425073,-0.003908959
MRO,-0.02860291,-0.006979036,0.021623874
MROH1,-0.154998323,-0.191315813,-0.03631749
MROH2B,0.234302237,0.234163607,-0.00013863
MROH6,-0.049359631,-0.112694372,-0.063334741
MROH7,-0.185039849,-0.234711245,-0.049671396
MROH9,0.131864412,0.150722512,0.0188581
MRPL1,-0.454862169,-0.344079097,0.110783072
MRPL10,-1.011716862,-1.087951579,-0.076234717
MRPL11,-0.133308529,-0.058467356,0.074841174
MRPL12,-0.873370716,-0.839754602,0.033616114
MRPL13,-0.644604675,-0.571196753,0.073407922
MRPL14,-0.76142778,-0.611849233,0.149578547
MRPL15,-0.804175334,-0.771237776,0.032937558
MRPL16,-0.841046134,-0.766123602,0.074922532
MRPL17,-0.622159526,-0.542008584,0.080150942
MRPL18,-0.800341613,-0.69823401,0.102107603
MRPL19,-0.553473011,-0.502308873,0.051164138
MRPL2,-0.667274517,-0.584026821,0.083247695
MRPL20,-0.61110802,-0.508609761,0.10249826
MRPL21,-1.225767509,-1.21474707,0.011020438
MRPL22,-0.475778706,-0.440009029,0.035769677
MRPL23,-0.518777538,-0.494488647,0.024288891
MRPL24,-0.502926052,-0.462180775,0.040745278
MRPL27,-0.865739061,-0.841905705,0.023833356
MRPL28,-0.643030831,-0.605369097,0.037661734
MRPL3,-0.596820561,-0.610353843,-0.013533283
MRPL30,-0.370666951,-0.296003993,0.074662959
MRPL32,-0.710038759,-0.691831615,0.018207144
MRPL33,-1.115856957,-1.073546702,0.042310255
MRPL34,-0.725097029,-0.658187167,0.066909862
MRPL35,-0.709418981,-0.671042154,0.038376828
MRPL36,-0.607445245,-0.611065105,-0.00361986
MRPL37,-0.485854242,-0.44432768,0.041526562
MRPL38,-0.813241131,-0.717036314,0.096204817
MRPL39,-0.873117617,-0.764925322,0.108192295
MRPL4,-0.956775683,-0.845560118,0.111215565
MRPL40,-0.529847542,-0.450923449,0.078924093
MRPL41,-0.810900953,-0.833223498,-0.022322545
MRPL42,-0.166420158,-0.131957967,0.034462191
MRPL43,-0.945078609,-0.879485129,0.065593479
MRPL44,-0.463583098,-0.436259746,0.027323352
MRPL45,-0.792199762,-0.762813193,0.029386569
MRPL46,-0.50903993,-0.446046385,0.062993546
MRPL47,-0.381776936,-0.402205016,-0.020428081
MRPL48,-0.392299462,-0.390232649,0.002066812
MRPL49,-0.908028092,-0.882734055,0.025294037
MRPL50,-0.588472181,-0.559066297,0.029405884
MRPL51,-0.494944924,-0.435416012,0.059528912
MRPL52,-0.113896037,-0.210520749,-0.096624713
MRPL53,-0.907834511,-0.81946556,0.088368951
MRPL54,-0.652536177,-0.534329605,0.118206571
MRPL55,-0.750576673,-0.767615259,-0.017038586
MRPL57,-1.034492729,-0.949371977,0.085120752
MRPL9,-0.608186847,-0.511434319,0.096752528
MRPS10,-0.605148807,-0.551014444,0.054134364
MRPS11,-0.931422967,-0.860044303,0.071378664
MRPS12,-0.773522609,-0.63868917,0.134833439
MRPS14,-0.799709098,-0.814997789,-0.015288692
MRPS15,-0.299096551,-0.305029513,-0.005932961
MRPS16,-0.818986007,-0.849887648,-0.03090164
MRPS17,-0.228998626,-0.242762245,-0.013763619
MRPS18A,-0.568684497,-0.419326447,0.14935805
MRPS18B,-0.688266581,-0.582673336,0.105593245
MRPS18C,-0.3898034,-0.254648833,0.135154567
MRPS2,-0.493681915,-0.488369503,0.005312412
MRPS21,-1.003192632,-0.960461997,0.042730635
MRPS22,-0.720193851,-0.729900499,-0.009706648
MRPS23,-0.997072167,-0.981746342,0.015325825
MRPS24,-0.774036596,-0.776518554,-0.002481958
MRPS25,-0.603316686,-0.571555819,0.031760867
MRPS26,-0.626077443,-0.643590353,-0.01751291
MRPS27,-0.639684326,-0.654832052,-0.015147727
MRPS28,-0.526422022,-0.44528429,0.081137732
MRPS30,-0.427821829,-0.379834726,0.047987104
MRPS31,-0.625050848,-0.619636983,0.005413865
MRPS33,-0.073981492,-0.088656539,-0.014675048
MRPS34,-0.740015633,-0.695071209,0.044944424
MRPS35,-0.654095498,-0.622207833,0.031887665
MRPS36,-0.296475436,-0.284870958,0.011604477
MRPS5,-0.813673468,-0.741716607,0.071956861
MRPS6,-0.830415181,-0.769891217,0.060523964
MRPS7,-0.666099713,-0.603920119,0.062179594
MRPS9,-0.637956216,-0.538129568,0.099826648
MRRF,-0.043501335,-0.030787952,0.012713383
MRS2,-0.059958302,-0.094768867,-0.034810565
MRTO4,-1.087384775,-1.060107637,0.027277138
MRVI1,0.158928862,0.079270602,-0.07965826
MS4A1,0.17416447,0.189313432,0.015148961
MS4A10,-0.135475435,-0.178870525,-0.043395091
MS4A12,0.106478055,0.095521629,-0.010956426
MS4A13,-0.023293368,-0.044173091,-0.020879723
MS4A14,0.073886353,0.040491464,-0.033394889
MS4A15,-0.147612472,-0.124102413,0.02351006
MS4A2,-0.057780376,-0.012015605,0.04576477
MS4A3,-0.03469098,-0.056564821,-0.021873841
MS4A4A,0.04794851,0.00225256,-0.04569595
MS4A5,-0.155704509,-0.139668189,0.01603632
MS4A6A,-0.262078187,-0.325321283,-0.063243096
MS4A6E,0.070680156,0.045620016,-0.02506014
MS4A7,0.04649489,0.027038434,-0.019456456
MS4A8,-0.235800142,-0.251304431,-0.015504289
MSANTD1,0.16489995,0.160901774,-0.003998176
MSANTD2,-0.086292523,-0.106102049,-0.019809525
MSANTD3,0.040933386,0.085556808,0.044623422
MSANTD4,0.174036889,0.172594988,-0.001441901
MSC,-0.04483328,-0.102824421,-0.057991141
MSGN1,0.031988021,0.017186888,-0.014801133
MSH2,-0.241091686,-0.175368861,0.065722825
MSH3,0.004861127,0.02596851,0.021107383
MSH4,-0.037868242,0.023697873,0.061566115
MSH5,-0.090332222,-0.072446831,0.017885391
MSH6,0.038516924,-0.014251741,-0.052768665
MSI1,-0.139522888,-0.112838684,0.026684204
MSI2,-0.149736191,-0.211420957,-0.061684766
MSL1,-0.412012098,-0.450108332,-0.038096233
MSL2,-0.066971242,-0.067259719,-0.000288477
MSLN,-0.008977618,0.00850932,0.017486938
MSMB,-0.027332607,0.026684071,0.054016679
MSMO1,0.192536766,0.156356488,-0.036180279
MSMP,0.133022798,0.118879226,-0.014143571
MSR1,0.093665163,0.097818759,0.004153596
MSRA,0.167356748,0.178373274,0.011016526
MSRB1,-0.449511257,-0.412024037,0.03748722
MSRB2,-0.039483129,-0.049612175,-0.010129046
MSRB3,-0.083835128,-0.011036679,0.072798449
MSS51,-0.175500983,-0.22525714,-0.049756157
MST1,-0.71383972,-0.752677711,-0.038837991
MST1R,-0.071984828,-0.092871765,-0.020886937
MSTN,-0.112534136,-0.12035558,-0.007821444
MSTO1,-0.901452538,-1.045544595,-0.144092056
MSX1,0.069303284,0.130275908,0.060972624
MSX2,0.149909672,0.165751546,0.015841874
MT1A,-0.172464597,-0.213208565,-0.040743968
MT1B,-0.126508796,-0.177456887,-0.050948091
MT1E,0.127629264,0.162797055,0.035167792
MT1F,-0.142054296,-0.089593593,0.052460703
MT1G,-0.287514343,-0.328200749,-0.040686406
MT1H,-0.238312704,-0.190217531,0.048095173
MT1HL1,-0.080314198,0.003107517,0.083421715
MT1M,0.123291982,0.145833417,0.022541435
MT1X,-0.219976895,-0.193565027,0.026411869
MT2A,-0.4903265,-0.520977592,-0.030651093
MT3,-0.027023646,-0.069810331,-0.042786685
MT4,0.084246726,0.08137099,-0.002875737
MTA1,0.052308708,0.011818703,-0.040490006
MTA2,-0.227099798,-0.405343264,-0.178243466
MTA3,0.072374867,0.056068607,-0.01630626
MTAP,0.017419325,0.090189204,0.072769879
MTBP,-1.541179182,-1.64708258,-0.105903398
MTCH1,-0.170239308,-0.198828678,-0.02858937
MTCH2,-0.254791876,-0.273931535,-0.019139659
MTCL1,0.142977632,0.099154121,-0.043823511
MTDH,-0.004966842,0.075373252,0.080340094
MTERF1,0.23979509,0.24455034,0.00475525
MTERF2,-0.113919721,-0.099498363,0.014421357
MTERF3,-0.33727275,-0.250076434,0.087196316
MTERF4,-0.446929783,-0.408044013,0.03888577
MTF1,-0.142483901,-0.446437042,-0.303953141
MTF2,-0.078493721,-0.053281797,0.025211924
MTFMT,-0.112036692,-0.044271551,0.067765141
MTFP1,-0.227863043,-0.166713177,0.061149866
MTFR1,0.00569497,0.069849322,0.064154351
MTFR1L,-0.165710565,-0.16567823,3.23352E-05
MTFR2,0.013894778,0.026184677,0.012289899
MTG1,-0.417715155,-0.448023372,-0.030308217
MTG2,-0.620576141,-0.556543081,0.06403306
MTHFD1,-0.23549859,-0.511385717,-0.275887128
MTHFD1L,-0.111740777,-0.1841824,-0.072441623
MTHFD2,0.019007259,-0.062777835,-0.081785094
MTHFD2L,-0.215793018,-0.171828015,0.043965003
MTHFR,0.157711367,0.157371485,-0.000339882
MTHFS,-0.039329185,-0.004641669,0.034687516
MTHFSD,-0.040351674,-0.04329777,-0.002946096
MTIF2,-0.157986363,-0.125248279,0.032738084
MTIF3,-0.001412288,0.041017073,0.04242936
MTL5,-0.170281721,-0.089951467,0.080330253
MTMR10,0.05085743,0.044361882,-0.006495548
MTMR11,-0.129452761,-0.13261009,-0.003157329
MTMR12,-0.064799602,-0.06883713,-0.004037528
MTMR14,-0.061602111,-0.126695693,-0.065093582
MTMR2,0.06163409,0.062552094,0.000918004
MTMR3,-0.281719588,-0.284265195,-0.002545607
MTMR4,-0.176390082,-0.229784736,-0.053394654
MTMR6,-0.096568991,-0.09781614,-0.00124715
MTMR7,-0.006936449,0.031508989,0.038445438
MTMR9,-0.048704017,-0.048504575,0.000199442
MTNR1A,-0.000827598,-0.01121527,-0.010387671
MTNR1B,0.031980009,-0.000982146,-0.032962155
MTO1,-0.08965853,-0.075743915,0.013914616
MTOR,-1.31965425,-1.293908392,0.025745858
MTPAP,-1.001177037,-0.942246946,0.058930091
MTPN,0.116849581,0.193509526,0.076659945
MTR,-0.16488809,-0.316828502,-0.151940412
MTRF1,-0.223705446,-0.188162607,0.035542838
MTRF1L,-0.360701772,-0.247254404,0.113447369
MTRNR2L1,-0.470859953,-0.457282637,0.013577316
MTRNR2L2,0.173021091,0.12444582,-0.048575271
MTRNR2L3,-0.256059524,-0.218610355,0.037449169
MTRNR2L4,-0.077245788,-0.039029768,0.03821602
MTRNR2L5,-0.082512625,-0.052053909,0.030458715
MTRNR2L6,-0.331557843,-0.321297362,0.010260481
MTRNR2L7,0.122941246,0.098498249,-0.024442997
MTRNR2L8,-0.652231269,-0.665954846,-0.013723577
MTRNR2L9,-0.217194071,-0.203284821,0.01390925
MTRR,0.005659068,-0.042540687,-0.048199755
MTSS1,-0.191733218,-0.16287105,0.028862169
MTSS1L,-0.056138296,-0.068888686,-0.01275039
MTTP,0.041611027,0.071288597,0.02967757
MTURN,-0.207433833,-0.174105396,0.033328437
MTUS1,-0.004219248,-0.040554173,-0.036334926
MTUS2,0.244976758,0.23377197,-0.011204788
MTX1,-0.07096686,-0.082777734,-0.011810874
MTX2,-0.11209629,0.000352584,0.112448874
MTX3,-0.158801153,-0.160131056,-0.001329903
MUC1,-0.02738751,-0.031632924,-0.004245414
MUC12,0.05384845,0.055977035,0.002128585
MUC15,0.07272237,0.108157873,0.035435503
MUC16,-0.08113932,-0.087631468,-0.006492148
MUC17,-0.042452101,-0.098437063,-0.055984962
MUC20,-0.213756322,-0.273428447,-0.059672125
MUC21,-0.042028676,-0.008104533,0.033924143
MUC22,0.168015106,0.152327833,-0.015687273
MUC4,0.027364181,-0.024464163,-0.051828345
MUC5B,-0.071390364,-0.09350949,-0.022119126
MUC6,-0.038497344,-0.051813697,-0.013316353
MUC7,0.063997506,0.087355721,0.023358215
MUCL1,-0.050753011,-0.025995974,0.024757037
MUL1,-0.090149185,-0.1063494,-0.016200215
MUM1,0.010478556,0.025897404,0.015418848
MURC,0.062370199,0.069373732,0.007003533
MUS81,-0.387082631,-0.399536377,-0.012453746
MUSK,-0.017964427,-0.052499592,-0.034535164
MUSTN1,-0.156238066,-0.090009754,0.066228312
MUT,0.046576002,0.117633658,0.071057656
MUTYH,-0.084298155,-0.099355151,-0.015056996
MVB12A,-0.124939966,-0.11265732,0.012282646
MVB12B,-0.203929476,-0.178672399,0.025257077
MVD,-0.972312088,-1.121581141,-0.149269053
MVK,-1.2100035,-1.369544864,-0.159541364
MVP,-0.050137222,-0.09750175,-0.047364529
MX1,-0.025012888,-0.043519763,-0.018506874
MX2,0.121222872,0.102624384,-0.018598488
MXD1,0.168694683,0.115212127,-0.053482556
MXD3,-0.138962511,-0.075857838,0.063104673
MXD4,0.024574664,-0.032330179,-0.056904843
MXI1,0.209933054,0.167482557,-0.042450497
MXRA7,-0.409807205,-0.402226173,0.007581032
MXRA8,0.104783888,0.02484636,-0.079937529
MYADM,-0.145528093,-0.08990746,0.055620632
MYADML2,0.114652798,0.10267542,-0.011977378
MYB,-0.401927318,-1.307673731,-0.905746413
MYBBP1A,-0.844213921,-0.797393252,0.046820669
MYBL1,0.18740095,0.178713565,-0.008687386
MYBL2,-0.694305477,-0.853308368,-0.159002891
MYBPC1,-0.045146232,-0.018885391,0.026260841
MYBPC2,-0.036227116,-0.037478633,-0.001251517
MYBPC3,-0.154114764,-0.212240705,-0.058125941
MYBPH,0.031664627,-0.001679131,-0.033343757
MYBPHL,-0.31051658,-0.295407415,0.015109165
MYC,-1.766069495,-2.148350686,-0.382281191
MYCBP,-0.440656047,-0.378513104,0.062142943
MYCBPAP,-0.174535513,-0.178616076,-0.004080563
MYCL,0.034416236,0.021920405,-0.012495831
MYCN,-0.013236741,-0.004649608,0.008587133
MYCT1,0.032089543,0.015642277,-0.016447267
MYD88,-0.09571006,-0.104274481,-0.008564421
MYEF2,0.017908433,0.099968992,0.082060558
MYEOV,-0.115313033,-0.079463492,0.035849542
MYEOV2,-0.396710706,-0.386064765,0.010645941
MYF5,-0.224611448,-0.18223534,0.042376108
MYF6,-0.067813101,-0.03514299,0.032670111
MYH1,0.075749024,0.041956776,-0.033792248
MYH10,0.021264388,0.002169927,-0.019094461
MYH11,-0.131358887,-0.081295116,0.050063772
MYH13,0.033493817,-0.033273722,-0.06676754
MYH14,-0.148624841,-0.159613229,-0.010988388
MYH15,0.092903776,0.127138775,0.034235
MYH2,-0.153251521,-0.218152237,-0.064900716
MYH3,-0.152466231,-0.207233812,-0.05476758
MYH4,0.071037663,0.004450149,-0.066587514
MYH6,-0.10791506,-0.125900014,-0.017984955
MYH7,-0.136250168,-0.122336607,0.013913562
MYH7B,-0.115200323,-0.119083719,-0.003883396
MYH8,-0.04489502,-0.057279673,-0.012384652
MYH9,-0.531808366,-0.650445189,-0.118636824
MYL1,0.1164658,0.13771034,0.021244541
MYL10,0.179600649,0.177024025,-0.002576624
MYL12A,-0.230646628,-0.194267377,0.036379251
MYL12B,-0.116768534,-0.098906438,0.017862096
MYL2,-0.097698076,-0.076115316,0.02158276
MYL3,-0.222823168,-0.224482329,-0.001659161
MYL4,-0.200166499,-0.176859579,0.02330692
MYL5,-0.054067521,-0.111330543,-0.057263022
MYL6,-0.043240391,-0.060141726,-0.016901335
MYL6B,-0.279009372,-0.27577631,0.003233062
MYL7,-0.180493009,-0.162246985,0.018246024
MYL9,-0.296702843,-0.290402701,0.006300142
MYLIP,0.0651913,0.079303397,0.014112098
MYLK,0.174152236,0.193145874,0.018993638
MYLK2,-0.264362164,-0.27561086,-0.011248696
MYLK3,0.063407199,0.041508418,-0.02189878
MYLK4,0.066314434,0.050910087,-0.015404347
MYLPF,-0.088511098,-0.083188923,0.005322175
MYNN,-0.062997955,-0.064113686,-0.001115731
MYO10,-0.066958404,-0.012716877,0.054241527
MYO15A,-0.252260961,-0.261112515,-0.008851554
MYO16,0.146287669,0.160327955,0.014040286
MYO18A,-0.384557986,-0.413227546,-0.02866956
MYO18B,-0.106884512,-0.076672673,0.03021184
MYO19,-0.094402559,-0.04000866,0.054393899
MYO1A,-0.18002377,-0.155386294,0.024637476
MYO1B,-0.071234754,-0.022871028,0.048363726
MYO1C,-0.063655836,-0.060623262,0.003032574
MYO1D,-0.143669727,-0.147017071,-0.003347344
MYO1E,0.073556937,0.080352682,0.006795745
MYO1F,-0.156279554,-0.167838473,-0.01155892
MYO1G,0.04337432,0.068525377,0.025151057
MYO1H,-0.679539386,-0.674553639,0.004985747
MYO3A,0.171639715,0.141505299,-0.030134415
MYO3B,-0.187293514,-0.239988211,-0.052694697
MYO5A,0.062996094,0.099639079,0.036642985
MYO5B,0.01191711,0.019991802,0.008074692
MYO5C,0.052379252,0.001580226,-0.050799026
MYO6,-0.073879072,-0.070951039,0.002928032
MYO7A,-0.114282755,-0.122410047,-0.008127291
MYO7B,-0.144468598,-0.114094879,0.030373719
MYO9A,0.024134751,0.030840773,0.006706023
MYO9B,-0.16904429,-0.219680396,-0.050636107
MYOC,0.081162482,0.062473225,-0.018689257
MYOCD,0.208318018,0.194776468,-0.01354155
MYOD1,0.003224129,-0.027861375,-0.031085504
MYOF,0.109041624,0.144277332,0.035235708
MYOG,0.10511961,0.088179082,-0.016940528
MYOM1,0.058467249,0.064237942,0.005770693
MYOM2,0.05321681,0.021494362,-0.031722449
MYOM3,-0.126970644,-0.105062826,0.021907818
MYOT,0.064194444,0.05503017,-0.009164274
MYOZ1,0.096802677,0.046727293,-0.050075384
MYOZ2,0.048718822,0.034372702,-0.01434612
MYOZ3,0.151335885,0.122929766,-0.028406119
MYPN,0.142357183,0.103329426,-0.039027757
MYPOP,-0.031043971,-0.077764945,-0.046720974
MYRF,-0.061092553,-0.083204514,-0.022111961
MYRIP,-0.005695733,0.007874717,0.01357045
MYSM1,-0.057519432,-0.033788013,0.023731418
MYT1,-0.109055629,-0.090730746,0.018324883
MYT1L,-0.261986263,-0.283191967,-0.021205704
MYZAP,0.167763408,0.166956364,-0.000807044
MZB1,-0.152602096,-0.079575745,0.073026351
MZF1,-0.471160664,-0.545830094,-0.074669429
MZT1,-0.660248614,-0.580399474,0.07984914
MZT2A,-0.298068915,-0.286424184,0.011644731
MZT2B,-0.128598291,-0.034599192,0.093999099
N4BP1,0.026014203,0.030464422,0.004450219
N4BP2,0.045228317,0.072599462,0.027371145
N4BP2L1,-0.077319287,-0.027559389,0.049759898
N4BP2L2,0.002743487,0.013043054,0.010299567
N4BP3,0.205856681,0.158347751,-0.047508929
N6AMT1,-0.70255758,-0.682470867,0.020086713
N6AMT2,0.059918064,0.09630782,0.036389756
NAA11,0.012442002,-0.048687662,-0.061129664
NAA15,-1.185189419,-1.041406823,0.143782595
NAA16,-0.105618526,-0.125625322,-0.020006797
NAA20,-0.749991607,-0.746469851,0.003521756
NAA25,-0.81789703,-0.853900331,-0.036003301
NAA30,-0.357696379,-0.324205356,0.033491022
NAA35,-0.847363042,-0.82557218,0.021790862
NAA38,-0.056843122,-0.052210927,0.004632194
NAA40,-0.373592197,-0.334539617,0.03905258
NAA50,-1.292991942,-1.312692994,-0.019701051
NAA60,0.036009753,0.002476456,-0.033533297
NAAA,-0.114952321,-0.102649876,0.012302445
NAALAD2,0.071992886,0.041422203,-0.030570682
NAALADL1,-0.215600251,-0.253035447,-0.037435196
NAALADL2,0.316794051,0.318854822,0.002060771
NAB1,0.018932129,0.017403058,-0.001529071
NAB2,-0.100421898,-0.129443607,-0.029021708
NABP1,0.058049201,0.088874688,0.030825487
NABP2,-0.187013239,-0.164246804,0.022766435
NACA,-1.400074636,-1.330838797,0.069235839
NACA2,-0.242314517,-0.179516099,0.062798418
NACAD,0.032574884,-0.018645024,-0.051219908
NACC1,-0.232782517,-0.209937296,0.022845221
NACC2,0.046555993,0.059949835,0.013393842
NADK,0.03011836,0.027311788,-0.002806572
NADK2,0.135372822,0.105485366,-0.029887456
NADSYN1,0.001973824,0.064440993,0.062467169
NAE1,-1.118214021,-0.973013042,0.14520098
NAF1,-0.652255448,-0.553516037,0.098739411
NAGA,0.05042446,0.015820083,-0.034604377
NAGK,-0.003664678,-0.035799556,-0.032134878
NAGLU,-0.522727624,-0.504177586,0.018550038
NAGPA,-0.19522179,-0.176720732,0.018501058
NAGS,0.030500237,0.046042377,0.015542141
NAIF1,-0.161217687,-0.20854859,-0.047330903
NAIP,-0.175420213,-0.125543716,0.049876497
NALCN,0.091338389,0.067540732,-0.023797657
NAMPT,-0.253650307,-0.802670903,-0.549020596
NANOG,-0.279663983,-0.301117491,-0.021453508
NANOGNB,0.206384405,0.241549312,0.035164907
NANOS1,-0.110318093,-0.111689929,-0.001371836
NANOS2,0.039078914,0.041885584,0.00280667
NANOS3,-0.106783963,-0.04204951,0.064734454
NANP,-0.01845919,0.023368861,0.041828051
NANS,0.059019261,0.016072489,-0.042946772
NAP1L1,-0.044956502,-0.025699397,0.019257105
NAP1L4,-0.184900551,-0.147655527,0.037245024
NAP1L5,-0.04737856,-0.046535316,0.000843244
NAPA,-1.115757694,-1.188748406,-0.072990712
NAPB,0.252996847,0.221473737,-0.03152311
NAPEPLD,0.120915447,0.152134536,0.031219089
NAPG,-0.752617398,-0.526264456,0.226352941
NAPRT,-0.262155457,-0.267919626,-0.005764169
NAPSA,-0.072737672,-0.096283204,-0.023545532
NARF,-0.104244271,-0.195902899,-0.091658628
NARFL,-1.57179519,-1.552665014,0.019130175
NARS,-1.567678405,-1.51678228,0.050896125
NARS2,-0.323346835,-0.238044635,0.0853022
NASP,-0.524822069,-0.462512176,0.062309893
NAT1,0.084674256,0.083090724,-0.001583532
NAT10,-1.068679166,-1.022894293,0.045784873
NAT14,-0.100919735,-0.106763433,-0.005843698
NAT16,-0.052206231,-0.162852061,-0.11064583
NAT2,0.097703777,0.002318845,-0.095384932
NAT6,-0.087425141,-0.062991695,0.024433445
NAT8,-0.244425284,-0.260687663,-0.016262379
NAT8L,0.001331707,0.005202949,0.003871242
NAT9,-0.032608714,-0.072819772,-0.040211059
NAV1,-0.236865105,-0.191772188,0.045092917
NAV2,-0.150654102,-0.09529405,0.055360052
NAV3,0.03327056,0.071971534,0.038700974
NBAS,-0.677157479,-0.572261893,0.104895586
NBEA,0.003023396,0.037288929,0.034265533
NBEAL1,-0.546911869,-0.704086741,-0.157174872
NBEAL2,0.074106525,0.005824415,-0.06828211
NBL1,-0.174609489,-0.147857042,0.026752447
