Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
CORUM,33,CORUM:898,Mediator complex 1,,-4.4,36,10,30242,5,500,3,0.6,0.35,892|9282|9439,CCNC|MED14|MED23,-2.8,MyList
GO Biological Processes,19,GO:0071033,nuclear retention of pre-mRNA at the site of transcription,19_GO:0048519 negative regulation of biological process,-4.4,36,10,30242,5,500,3,0.6,0.35,5394|23404|51010,EXOSC10|EXOSC2|EXOSC3,-2.8,MyList
CORUM,33,CORUM:2201,PCNA-RFC2-5 complex,,-4.4,36,10,30242,5,500,3,0.6,0.35,5983|5984|5985,RFC3|RFC4|RFC5,-2.8,MyList
CORUM,33,CORUM:2199,CHTF18-RFC2-5 complex,,-4.4,36,10,30242,5,500,3,0.6,0.35,5983|5984|5985,RFC3|RFC4|RFC5,-2.8,MyList
CORUM,33,CORUM:277,RFC complex,,-4.4,36,10,30242,5,500,3,0.6,0.35,5983|5984|5985,RFC3|RFC4|RFC5,-2.8,MyList
GO Biological Processes,19,GO:0001682,tRNA 5'-leader removal,19_GO:0008152 metabolic process,-4.3,19,8.2,30242,13,500,4,0.8,0.4,10556|10799|51367|138716,RPP30|RPP40|POP5|RPP25L,-2.8,MyList
CORUM,33,CORUM:189,BAF complex,,-4.3,19,8.2,30242,13,500,4,0.8,0.4,6599|6601|6605|8289,SMARCC1|SMARCC2|SMARCE1|ARID1A,-2.8,MyList
Reactome Gene Sets,6,R-HSA-174430,Telomere C-strand synthesis initiation,,-4.3,19,8.2,30242,13,500,4,0.8,0.4,5557|5558|23649|65057,PRIM1|PRIM2|POLA2|ACD,-2.8,MyList
CORUM,33,CORUM:2919,Respiratory chain complex I (gamma subunit) mitochondrial,,-4.3,19,8.2,30242,13,500,4,0.8,0.4,4700|4702|4704|4725,NDUFA6|NDUFA8|NDUFA9|NDUFS5,-2.8,MyList
GO Biological Processes,19,GO:0008298,intracellular mRNA localization,19_GO:0051179 localization,-4.3,19,8.2,30242,13,500,4,0.8,0.4,5394|22794|23404|51010,EXOSC10|CASC3|EXOSC2|EXOSC3,-2.8,MyList
Reactome Gene Sets,6,R-HSA-168276,NS1 Mediated Effects on Host Pathways,,-4.3,9.1,6.6,30242,40,500,6,1.2,0.49,3837|3838|3840|4928|8480|23636,KPNB1|KPNA2|KPNA4|NUP98|RAE1|NUP62,-2.8,MyList
GO Biological Processes,19,GO:2000142,"regulation of DNA-templated transcription, initiation",19_GO:0050789 regulation of biological process,-4.3,9.1,6.6,30242,40,500,6,1.2,0.49,9282|9774|9862|9968|10025|29079,MED14|BCLAF1|MED24|MED12|MED16|MED4,-2.8,MyList
GO Biological Processes,19,GO:0070199,establishment of protein localization to chromosome,19_GO:0051179 localization,-4.3,12,7.2,30242,25,500,5,1,0.44,1736|3009|23514|65057|112869,DKC1|H1-5|SPIDR|ACD|SGF29,-2.8,MyList
GO Biological Processes,19,GO:0033119,negative regulation of RNA splicing,19_GO:0048519 negative regulation of biological process,-4.3,12,7.2,30242,25,500,5,1,0.44,4869|5725|10772|27316|79171,NPM1|PTBP1|SRSF10|RBMX|RBM42,-2.8,MyList
GO Biological Processes,19,GO:0060261,positive regulation of transcription initiation from RNA polymerase II promoter,19_GO:0048518 positive regulation of biological process,-4.3,12,7.2,30242,25,500,5,1,0.44,9282|9862|9968|10025|29079,MED14|MED24|MED12|MED16|MED4,-2.8,MyList
Reactome Gene Sets,6,R-HSA-5689603,UCH proteinases,,-4.3,5.3,5.7,30242,102,500,9,1.8,0.59,5682|5685|5688|5693|5695|5709|5710|114785|221937,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|MBD6|FOXK1,-2.8,MyList
GO Biological Processes,19,GO:0032886,regulation of microtubule-based process,19_GO:0050789 regulation of biological process,-4.3,3.5,5.1,30242,240,500,14,2.8,0.74,402|1639|1778|2648|4682|4869|5119|7514|8480|23636|79648|85459|220134|221150,ARL2|DCTN1|DYNC1H1|KAT2A|NUBP1|NPM1|CHMP1A|XPO1|RAE1|NUP62|MCPH1|CEP295|SKA1|SKA3,-2.7,MyList
Reactome Gene Sets,6,R-HSA-5357801,Programmed Cell Death,,-4.3,3.7,5.2,30242,210,500,13,2.6,0.71,1869|3009|3837|5682|5685|5688|5693|5695|5709|5710|7027|63967|79658,E2F1|H1-5|KPNB1|PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4|TFDP1|CLSPN|ARHGAP10,-2.7,MyList
Reactome Gene Sets,6,R-HSA-5387390,Hh mutants abrogate ligand secretion,,-4.3,7.2,6.2,30242,59,500,7,1.4,0.53,5682|5685|5688|5693|5695|5709|5710,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4,-2.7,MyList
Reactome Gene Sets,6,R-HSA-351202,Metabolism of polyamines,,-4.3,7.2,6.2,30242,59,500,7,1.4,0.53,5682|5685|5688|5693|5695|5709|5710,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4,-2.7,MyList
Canonical Pathways,11,M261,PID P53 REGULATION PATHWAY,,-4.3,7.2,6.2,30242,59,500,7,1.4,0.53,1017|1432|2033|4193|4194|6135|11200,CDK2|MAPK14|EP300|MDM2|MDM4|RPL11|CHEK2,-2.7,MyList
Reactome Gene Sets,6,R-HSA-5676590,NIK-->noncanonical NF-kB signaling,,-4.3,7.2,6.2,30242,59,500,7,1.4,0.53,5682|5685|5688|5693|5695|5709|5710,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4,-2.7,MyList
Reactome Gene Sets,6,R-HSA-199977,ER to Golgi Anterograde Transport,,-4.3,4.3,5.4,30242,154,500,11,2.2,0.66,1639|1778|1781|10652|10671|11258|51143|57511|83548|84342|91949,DCTN1|DYNC1H1|DYNC1I2|YKT6|DCTN6|DCTN3|DYNC1LI1|COG6|COG3|COG8|COG7,-2.7,MyList
GO Biological Processes,19,GO:0006606,protein import into nucleus,19_GO:0051179 localization,-4.2,4.3,5.3,30242,155,500,11,2.2,0.66,1432|3837|3838|3840|4928|5514|10073|10527|23534|23636|51366,MAPK14|KPNB1|KPNA2|KPNA4|NUP98|PPP1R10|SNUPN|IPO7|TNPO3|NUP62|UBR5,-2.7,MyList
Reactome Gene Sets,6,R-HSA-5610783,Degradation of GLI2 by the proteasome,,-4.2,7.1,6.1,30242,60,500,7,1.4,0.53,5682|5685|5688|5693|5695|5709|5710,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4,-2.7,MyList
Reactome Gene Sets,6,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,,-4.2,7.1,6.1,30242,60,500,7,1.4,0.53,5682|5685|5688|5693|5695|5709|5710,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4,-2.7,MyList
Reactome Gene Sets,6,R-HSA-5610780,Degradation of GLI1 by the proteasome,,-4.2,7.1,6.1,30242,60,500,7,1.4,0.53,5682|5685|5688|5693|5695|5709|5710,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4,-2.7,MyList
Reactome Gene Sets,6,R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,,-4.2,7.1,6.1,30242,60,500,7,1.4,0.53,5682|5685|5688|5693|5695|5709|5710,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4,-2.7,MyList
GO Biological Processes,19,GO:0044773,mitotic DNA damage checkpoint signaling,19_GO:0048519 negative regulation of biological process,-4.2,6,5.8,30242,81,500,8,1.6,0.56,1017|4193|5514|5883|11200|63967|90381|144715,CDK2|MDM2|PPP1R10|RAD9A|CHEK2|CLSPN|TICRR|RAD9B,-2.7,MyList
GO Biological Processes,19,GO:0007093,mitotic cell cycle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-4.2,4.7,5.4,30242,129,500,10,2,0.63,1017|4193|5514|5883|9587|11200|51143|63967|90381|144715,CDK2|MDM2|PPP1R10|RAD9A|MAD2L1BP|CHEK2|DYNC1LI1|CLSPN|TICRR|RAD9B,-2.7,MyList
CORUM,33,CORUM:2825,BRCA1-RNA polymerase II complex,,-4.2,12,7,30242,26,500,5,1,0.44,2071|2960|2961|2968|6908,ERCC3|GTF2E1|GTF2E2|GTF2H4|TBP,-2.7,MyList
Canonical Pathways,11,M2,PID SMAD2 3NUCLEAR PATHWAY,,-4.2,5.9,5.8,30242,82,500,8,1.6,0.56,865|1017|2033|2648|4208|4609|6929|7027,CBFB|CDK2|EP300|KAT2A|MEF2C|MYC|TCF3|TFDP1,-2.7,MyList
Reactome Gene Sets,6,R-HSA-5358565,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),,-4.2,17,7.9,30242,14,500,4,0.8,0.4,5424|5425|6117|10714,POLD1|POLD2|RPA1|POLD3,-2.7,MyList
GO Biological Processes,19,GO:0045006,DNA deamination,19_GO:0008152 metabolic process,-4.2,17,7.9,30242,14,500,4,0.8,0.4,51010|54512|56915|118460,EXOSC3|EXOSC4|EXOSC5|EXOSC6,-2.7,MyList
CORUM,33,CORUM:1230,WINAC complex,,-4.2,17,7.9,30242,14,500,4,0.8,0.4,6599|6601|6605|8289,SMARCC1|SMARCC2|SMARCE1|ARID1A,-2.7,MyList
Reactome Gene Sets,6,R-HSA-8956320,Nucleotide biosynthesis,,-4.2,17,7.9,30242,14,500,4,0.8,0.4,159|471|790|7372,ADSS2|ATIC|CAD|UMPS,-2.7,MyList
CORUM,33,CORUM:713,BRG1-SIN3A complex,,-4.2,17,7.9,30242,14,500,4,0.8,0.4,6599|6601|6605|8289,SMARCC1|SMARCC2|SMARCE1|ARID1A,-2.7,MyList
Reactome Gene Sets,6,R-HSA-5358606,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),,-4.2,17,7.9,30242,14,500,4,0.8,0.4,5424|5425|6117|10714,POLD1|POLD2|RPA1|POLD3,-2.7,MyList
Reactome Gene Sets,6,R-HSA-5678895,Defective CFTR causes cystic fibrosis,,-4.2,6.9,6,30242,61,500,7,1.4,0.53,5682|5685|5688|5693|5695|5709|5710,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4,-2.7,MyList
Reactome Gene Sets,6,R-HSA-5250913,Positive epigenetic regulation of rRNA expression,,-4.2,5.1,5.5,30242,106,500,9,1.8,0.59,2033|2648|6908|9013|9015|9188|10514|10849|64425,EP300|KAT2A|TBP|TAF1C|TAF1A|DDX21|MYBBP1A|POLR1G|POLR1E,-2.6,MyList
GO Biological Processes,19,GO:0051303,establishment of chromosome localization,19_GO:0051179 localization,-4.2,5.8,5.7,30242,83,500,8,1.6,0.56,1062|1778|3837|5119|23212|23636|55165|79003,CENPE|DYNC1H1|KPNB1|CHMP1A|RRS1|NUP62|CEP55|MIS12,-2.6,MyList
GO Biological Processes,19,GO:0007569,cell aging,19_GO:0032502 developmental process,-4.1,4.6,5.3,30242,132,500,10,2,0.63,632|1017|1432|3159|4869|11179|11200|23636|57178|140823,BGLAP|CDK2|MAPK14|HMGA1|NPM1|ZNF277|CHEK2|NUP62|ZMIZ1|ROMO1,-2.6,MyList
GO Biological Processes,19,GO:0006289,nucleotide-excision repair,19_GO:0050896 response to stimulus,-4.1,6.8,6,30242,62,500,7,1.4,0.53,2071|2968|5424|6117|10714|11143|64210,ERCC3|GTF2H4|POLD1|RPA1|POLD3|KAT7|MMS19,-2.6,MyList
GO Biological Processes,19,GO:0051170,import into nucleus,19_GO:0051179 localization,-4.1,4.2,5.2,30242,159,500,11,2.2,0.66,1432|3837|3838|3840|4928|5514|10073|10527|23534|23636|51366,MAPK14|KPNB1|KPNA2|KPNA4|NUP98|PPP1R10|SNUPN|IPO7|TNPO3|NUP62|UBR5,-2.6,MyList
Reactome Gene Sets,6,R-HSA-427413,NoRC negatively regulates rRNA expression,,-4.1,5.1,5.5,30242,107,500,9,1.8,0.59,902|1022|2071|2968|6908|9013|9015|10849|64425,CCNH|CDK7|ERCC3|GTF2H4|TBP|TAF1C|TAF1A|POLR1G|POLR1E,-2.6,MyList
Reactome Gene Sets,6,R-HSA-72202,Transport of Mature Transcript to Cytoplasm,,-4.1,5.8,5.7,30242,84,500,8,1.6,0.56,2733|4928|7919|8480|10250|22794|23636|57187,GLE1|NUP98|DDX39B|RAE1|SRRM1|CASC3|NUP62|THOC2,-2.6,MyList
Reactome Gene Sets,6,R-HSA-674695,RNA Polymerase II Pre-transcription Events,,-4.1,5.8,5.7,30242,84,500,8,1.6,0.56,902|1022|2071|2960|2961|2968|4298|6908,CCNH|CDK7|ERCC3|GTF2E1|GTF2E2|GTF2H4|MLLT1|TBP,-2.6,MyList
WikiPathways,27,WP4396,Nonalcoholic fatty liver disease,,-4.1,4.2,5.2,30242,160,500,11,2.2,0.66,4700|4702|4704|4708|4710|4716|4718|4725|4728|29796|100532726,NDUFA6|NDUFA8|NDUFA9|NDUFB2|NDUFB4|NDUFB10|NDUFC2|NDUFS5|NDUFS8|UQCR10|NDUFC2-KCTD14,-2.6,MyList
GO Biological Processes,19,GO:0034661,ncRNA catabolic process,19_GO:0008152 metabolic process,-4.1,8.2,6.2,30242,44,500,6,1.2,0.49,5394|23404|51010|54512|56915|118460,EXOSC10|EXOSC2|EXOSC3|EXOSC4|EXOSC5|EXOSC6,-2.6,MyList
GO Biological Processes,19,GO:0044774,mitotic DNA integrity checkpoint signaling,19_GO:0048519 negative regulation of biological process,-4.1,5.7,5.6,30242,85,500,8,1.6,0.56,1017|4193|5514|5883|11200|63967|90381|144715,CDK2|MDM2|PPP1R10|RAD9A|CHEK2|CLSPN|TICRR|RAD9B,-2.6,MyList
GO Biological Processes,19,GO:0050000,chromosome localization,19_GO:0051179 localization,-4.1,5.7,5.6,30242,85,500,8,1.6,0.56,1062|1778|3837|5119|23212|23636|55165|79003,CENPE|DYNC1H1|KPNB1|CHMP1A|RRS1|NUP62|CEP55|MIS12,-2.6,MyList
GO Biological Processes,19,GO:0055072,iron ion homeostasis,19_GO:0065007 biological regulation,-4.1,5.7,5.6,30242,85,500,8,1.6,0.56,22|537|2395|4609|4682|7037|10539|81894,ABCB7|ATP6AP1|FXN|MYC|NUBP1|TFRC|GLRX3|SLC25A28,-2.6,MyList
GO Biological Processes,19,GO:0048285,organelle fission,19_GO:0009987 cellular process,-4.1,2.6,4.6,30242,492,500,21,4.2,0.9,1062|3209|3832|3837|5119|5888|5889|7283|8243|9587|11200|23212|23636|51143|51433|55165|55781|64682|79003|146909|644186,CENPE|HOXA13|KIF11|KPNB1|CHMP1A|RAD51|RAD51C|TUBG1|SMC1A|MAD2L1BP|CHEK2|RRS1|NUP62|DYNC1LI1|ANAPC5|CEP55|RIOK2|ANAPC1|MIS12|KIF18B|SYCE3,-2.6,MyList
CORUM,33,CORUM:2203,BRD4-RFC complex,,-4.1,30,9.3,30242,6,500,3,0.6,0.35,5983|5984|5985,RFC3|RFC4|RFC5,-2.6,MyList
GO Biological Processes,19,GO:0071035,nuclear polyadenylation-dependent rRNA catabolic process,19_GO:0008152 metabolic process,-4.1,30,9.3,30242,6,500,3,0.6,0.35,5394|23404|51010,EXOSC10|EXOSC2|EXOSC3,-2.6,MyList
CORUM,33,CORUM:2797,PCNA-CHL12-RFC2-5 complex,,-4.1,30,9.3,30242,6,500,3,0.6,0.35,5983|5984|5985,RFC3|RFC4|RFC5,-2.6,MyList
GO Biological Processes,19,GO:0071038,nuclear polyadenylation-dependent tRNA catabolic process,19_GO:0008152 metabolic process,-4.1,30,9.3,30242,6,500,3,0.6,0.35,5394|23404|51010,EXOSC10|EXOSC2|EXOSC3,-2.6,MyList
CORUM,33,CORUM:6893,Gamma-tubulin complex,,-4.1,30,9.3,30242,6,500,3,0.6,0.35,7283|27229|114791,TUBG1|TUBGCP4|TUBGCP5,-2.6,MyList
GO Biological Processes,19,GO:0071029,nuclear ncRNA surveillance,19_GO:0008152 metabolic process,-4.1,30,9.3,30242,6,500,3,0.6,0.35,5394|23404|51010,EXOSC10|EXOSC2|EXOSC3,-2.6,MyList
GO Biological Processes,19,GO:0072719,cellular response to cisplatin,19_GO:0050896 response to stimulus,-4.1,30,9.3,30242,6,500,3,0.6,0.35,1663|5888|8914,DDX11|RAD51|TIMELESS,-2.6,MyList
GO Biological Processes,19,GO:0006269,"DNA replication, synthesis of RNA primer",19_GO:0008152 metabolic process,-4.1,30,9.3,30242,6,500,3,0.6,0.35,5557|5558|23649,PRIM1|PRIM2|POLA2,-2.6,MyList
CORUM,33,CORUM:1211,"Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)",,-4.1,30,9.3,30242,6,500,3,0.6,0.35,196|405|10607,AHR|ARNT|TBL3,-2.6,MyList
GO Biological Processes,19,GO:0106354,tRNA surveillance,19_GO:0008152 metabolic process,-4.1,30,9.3,30242,6,500,3,0.6,0.35,5394|23404|51010,EXOSC10|EXOSC2|EXOSC3,-2.6,MyList
CORUM,33,CORUM:834,20S methylosome and RG-containing Sm protein complex,,-4.1,30,9.3,30242,6,500,3,0.6,0.35,1207|6632|6634,CLNS1A|SNRPD1|SNRPD3,-2.6,MyList
GO Biological Processes,19,GO:0071046,nuclear polyadenylation-dependent ncRNA catabolic process,19_GO:0008152 metabolic process,-4.1,30,9.3,30242,6,500,3,0.6,0.35,5394|23404|51010,EXOSC10|EXOSC2|EXOSC3,-2.6,MyList
GO Biological Processes,19,GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",19_GO:0008152 metabolic process,-4.1,16,7.6,30242,15,500,4,0.8,0.4,23481|54680|55759|84154,PES1|ZNHIT6|WDR12|RPF2,-2.6,MyList
Reactome Gene Sets,6,R-HSA-5358508,Mismatch Repair,,-4.1,16,7.6,30242,15,500,4,0.8,0.4,5424|5425|6117|10714,POLD1|POLD2|RPA1|POLD3,-2.6,MyList
CORUM,33,CORUM:714,BRM-SIN3A complex,,-4.1,16,7.6,30242,15,500,4,0.8,0.4,6599|6601|6605|8289,SMARCC1|SMARCC2|SMARCE1|ARID1A,-2.6,MyList
Reactome Gene Sets,6,R-HSA-4608870,Asymmetric localization of PCP proteins,,-4,6.6,5.8,30242,64,500,7,1.4,0.53,5682|5685|5688|5693|5695|5709|5710,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4,-2.5,MyList
WikiPathways,27,WP183,Proteasome degradation,,-4,6.6,5.8,30242,64,500,7,1.4,0.53,5682|5685|5688|5693|5695|5709|5710,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4,-2.5,MyList
Reactome Gene Sets,6,R-HSA-5250941,Negative epigenetic regulation of rRNA expression,,-4,4.9,5.4,30242,110,500,9,1.8,0.59,902|1022|2071|2968|6908|9013|9015|10849|64425,CCNH|CDK7|ERCC3|GTF2H4|TBP|TAF1C|TAF1A|POLR1G|POLR1E,-2.5,MyList
GO Biological Processes,19,GO:1900180,regulation of protein localization to nucleus,19_GO:0051179 localization,-4,4.4,5.2,30242,136,500,10,2,0.63,705|1432|1736|4869|4931|7037|11143|23636|51068|51366,BYSL|MAPK14|DKC1|NPM1|NVL|TFRC|KAT7|NUP62|NMD3|UBR5,-2.5,MyList
Reactome Gene Sets,6,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,,-4,4.9,5.3,30242,111,500,9,1.8,0.59,1981|6135|6158|6173|6202|6218|6232|6234|8667,EIF4G1|RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28|EIF3H,-2.5,MyList
GO Biological Processes,19,GO:0050684,regulation of mRNA processing,19_GO:0050789 regulation of biological process,-4,4.4,5.2,30242,137,500,10,2,0.63,4869|4928|5725|10768|10772|25962|27316|79171|91746|494115,NPM1|NUP98|PTBP1|AHCYL1|SRSF10|VIRMA|RBMX|RBM42|YTHDC1|RBMXL1,-2.5,MyList
Reactome Gene Sets,6,R-HSA-5358346,Hedgehog ligand biogenesis,,-4,6.5,5.8,30242,65,500,7,1.4,0.53,5682|5685|5688|5693|5695|5709|5710,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4,-2.5,MyList
GO Biological Processes,19,GO:0050686,negative regulation of mRNA processing,19_GO:0048519 negative regulation of biological process,-4,10,6.6,30242,29,500,5,1,0.44,4869|5725|10772|27316|79171,NPM1|PTBP1|SRSF10|RBMX|RBM42,-2.5,MyList
Reactome Gene Sets,6,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,,-4,4.9,5.3,30242,112,500,9,1.8,0.59,1981|6135|6158|6173|6202|6218|6232|6234|8667,EIF4G1|RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28|EIF3H,-2.5,MyList
WikiPathways,27,WP3651,Pathways affected in adenoid cystic carcinoma,,-4,6.4,5.7,30242,66,500,7,1.4,0.53,2033|4609|6605|8243|8289|11200|29128,EP300|MYC|SMARCE1|SMC1A|ARID1A|CHEK2|UHRF1,-2.5,MyList
Reactome Gene Sets,6,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,,-4,6.4,5.7,30242,66,500,7,1.4,0.53,5682|5685|5688|5693|5695|5709|5710,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4,-2.5,MyList
KEGG Pathway,24,hsa04723,Retrograde endocannabinoid signaling,,-3.9,4,5,30242,167,500,11,2.2,0.66,1432|4700|4702|4704|4708|4710|4716|4718|4725|4728|100532726,MAPK14|NDUFA6|NDUFA8|NDUFA9|NDUFB2|NDUFB4|NDUFB10|NDUFC2|NDUFS5|NDUFS8|NDUFC2-KCTD14,-2.4,MyList
GO Biological Processes,19,GO:0009048,dosage compensation by inactivation of X chromosome,19_GO:0050789 regulation of biological process,-3.9,15,7.3,30242,16,500,4,0.8,0.4,5394|10336|56339|91746,EXOSC10|PCGF3|METTL3|YTHDC1,-2.4,MyList
CORUM,33,CORUM:1141,CF IIAm complex (Cleavage factor IIAm complex),,-3.9,15,7.3,30242,16,500,4,0.8,0.4,2071|2968|4076|5725,ERCC3|GTF2H4|CAPRIN1|PTBP1,-2.4,MyList
Reactome Gene Sets,6,R-HSA-110312,Translesion synthesis by REV1,,-3.9,15,7.3,30242,16,500,4,0.8,0.4,5983|5984|5985|6117,RFC3|RFC4|RFC5|RPA1,-2.4,MyList
CORUM,33,CORUM:2914,Respiratory chain complex I (beta subunit) mitochondrial,,-3.9,15,7.3,30242,16,500,4,0.8,0.4,4708|4710|4716|4718,NDUFB2|NDUFB4|NDUFB10|NDUFC2,-2.4,MyList
Reactome Gene Sets,6,R-HSA-192823,Viral mRNA Translation,,-3.9,5.4,5.4,30242,89,500,8,1.6,0.56,2926|6135|6158|6173|6202|6218|6232|6234,GRSF1|RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28,-2.4,MyList
Reactome Gene Sets,6,R-HSA-1169091,Activation of NF-kappaB in B cells,,-3.9,6.3,5.7,30242,67,500,7,1.4,0.53,5682|5685|5688|5693|5695|5709|5710,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4,-2.4,MyList
GO Biological Processes,19,GO:0006879,cellular iron ion homeostasis,19_GO:0065007 biological regulation,-3.9,6.3,5.7,30242,67,500,7,1.4,0.53,22|537|2395|4609|4682|7037|10539,ABCB7|ATP6AP1|FXN|MYC|NUBP1|TFRC|GLRX3,-2.4,MyList
Reactome Gene Sets,6,R-HSA-69236,G1 Phase,,-3.9,7.7,6,30242,47,500,6,1.2,0.49,896|902|1017|1022|1869|7027,CCND3|CCNH|CDK2|CDK7|E2F1|TFDP1,-2.4,MyList
Reactome Gene Sets,6,R-HSA-69231,Cyclin D associated events in G1,,-3.9,7.7,6,30242,47,500,6,1.2,0.49,896|902|1017|1022|1869|7027,CCND3|CCNH|CDK2|CDK7|E2F1|TFDP1,-2.4,MyList
GO Biological Processes,19,GO:0006417,regulation of translation,19_GO:0050789 regulation of biological process,-3.9,2.6,4.5,30242,469,500,20,4,0.88,1981|1982|2733|3692|4076|4848|4849|4869|7919|8667|22794|23019|23404|51010|51441|54931|54952|56339|56915|57721,EIF4G1|EIF4G2|GLE1|EIF6|CAPRIN1|CNOT2|CNOT3|NPM1|DDX39B|EIF3H|CASC3|CNOT1|EXOSC2|EXOSC3|YTHDF2|TRMT10C|TRNAU1AP|METTL3|EXOSC5|METTL14,-2.4,MyList
KEGG Pathway,24,hsa04932,Non-alcoholic fatty liver disease (NAFLD),,-3.9,3.9,5,30242,169,500,11,2.2,0.66,4700|4702|4704|4708|4710|4716|4718|4725|4728|29796|100532726,NDUFA6|NDUFA8|NDUFA9|NDUFB2|NDUFB4|NDUFB10|NDUFC2|NDUFS5|NDUFS8|UQCR10|NDUFC2-KCTD14,-2.4,MyList
Reactome Gene Sets,6,R-HSA-927802,Nonsense-Mediated Decay (NMD),,-3.9,4.7,5.2,30242,115,500,9,1.8,0.59,1981|6135|6158|6173|6202|6218|6232|6234|22794,EIF4G1|RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28|CASC3,-2.4,MyList
Reactome Gene Sets,6,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),,-3.9,4.7,5.2,30242,115,500,9,1.8,0.59,1981|6135|6158|6173|6202|6218|6232|6234|22794,EIF4G1|RPL11|RPL28|RPL36A|RPS8|RPS17|RPS27|RPS28|CASC3,-2.4,MyList
Reactome Gene Sets,6,R-HSA-5658442,Regulation of RAS by GAPs,,-3.9,6.2,5.6,30242,68,500,7,1.4,0.53,5682|5685|5688|5693|5695|5709|5710,PSMA1|PSMA4|PSMA7|PSMB5|PSMB7|PSMD3|PSMD4,-2.4,MyList
GO Biological Processes,19,GO:0080135,regulation of cellular response to stress,19_GO:0050896 response to stimulus,-3.9,2.3,4.3,30242,663,500,25,5,0.97,1054|1663|1981|2033|3159|4193|4609|4869|5514|5888|6615|7919|8914|9774|10771|11143|11179|11200|11235|23028|23514|27000|51366|54407|64210,CEBPG|DDX11|EIF4G1|EP300|HMGA1|MDM2|MYC|NPM1|PPP1R10|RAD51|SNAI1|DDX39B|TIMELESS|BCLAF1|ZMYND11|KAT7|ZNF277|CHEK2|PDCD10|KDM1A|SPIDR|DNAJC2|UBR5|SLC38A2|MMS19,-2.4,MyList
WikiPathways,27,WP2586,Aryl hydrocarbon receptor Netpath,,-3.9,7.6,5.9,30242,48,500,6,1.2,0.49,196|405|1017|1869|2033|4609,AHR|ARNT|CDK2|E2F1|EP300|MYC,-2.4,MyList
WikiPathways,27,WP138,Androgen receptor signaling pathway,,-3.9,5.3,5.3,30242,91,500,8,1.6,0.56,2033|4193|5883|6605|10498|11143|23028|57178,EP300|MDM2|RAD9A|SMARCE1|CARM1|KAT7|KDM1A|ZMIZ1,-2.4,MyList
GO Biological Processes,19,GO:0030518,intracellular steroid hormone receptor signaling pathway,19_GO:0023052 signaling,-3.9,4.7,5.2,30242,116,500,9,1.8,0.59,2033|4848|8289|10474|10498|23019|23028|51366|57178,EP300|CNOT2|ARID1A|TADA3|CARM1|CNOT1|KDM1A|UBR5|ZMIZ1,-2.4,MyList
