_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-9.637628713523124,R-HSA-76042,M1,1,0,Reactome Gene Sets,6,RNA Polymerase II Transcription Initiation And Promoter Clearance,,-9.637628713523124,14.155829787234044,11.703011976305042,30242,47,500,11,2.2,0.6559878047646923,5431|5432|6872|6873|6874|6877|6878|6879|6882|6884|83860,POLR2B|POLR2C|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TAF3,-6.985348112360224,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-9.621968458834356,CORUM:485,M1,1,0,CORUM,33,"TFIID complex, B-cell specific",,-9.621968458834356,35.282333333333334,15.400680614228284,30242,12,500,7,1.4,0.525433154644813,6872|6874|6877|6878|6879|6882|6884,TAF1|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13,-6.985348112360224,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-9.621968458834356,CORUM:509,M1,1,0,CORUM,33,TFIID complex,,-9.621968458834356,35.282333333333334,15.400680614228284,30242,12,500,7,1.4,0.525433154644813,6872|6874|6877|6878|6879|6882|6884,TAF1|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13,-6.985348112360224,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-9.621968458834356,CORUM:514,M1,1,0,CORUM,33,TFIID-beta complex,,-9.621968458834356,35.282333333333334,15.400680614228284,30242,12,500,7,1.4,0.525433154644813,6872|6874|6877|6878|6879|6882|6884,TAF1|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13,-6.985348112360224,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-8.796794941690672,CORUM:155,M1,1,0,CORUM,33,TFIID complex,,-8.796794941690672,40.32266666666666,15.29753960124633,30242,9,500,6,1.2,0.4869496893930624,6872|6873|6874|6877|6878|6882,TAF1|TAF2|TAF4|TAF5|TAF6|TAF11,-6.299221585736207,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-8.796794941690672,CORUM:3009,M1,1,0,CORUM,33,TFIID complex,,-8.796794941690672,40.32266666666666,15.29753960124633,30242,9,500,6,1.2,0.4869496893930624,6872|6873|6874|6877|6878|6882,TAF1|TAF2|TAF4|TAF5|TAF6|TAF11,-6.299221585736207,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-8.576538311580174,ko03022,M1,1,0,KEGG Pathway,24,Basal transcription factors,,-8.576538311580174,13.440888888888889,10.828636125718525,30242,45,500,10,2.0,0.6260990336999411,6872|6873|6874|6877|6878|6879|6882|6884|83860|129685,TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TAF3|TAF8,-6.107736698195734,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-8.40497487631527,CORUM:508,M1,1,0,CORUM,33,TFIID complex,,-8.40497487631527,36.2904,14.471752719333578,30242,10,500,6,1.2,0.4869496893930624,6872|6874|6877|6878|6879|6882,TAF1|TAF4|TAF5|TAF6|TAF7|TAF11,-5.973497585954642,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-8.342695044423454,GO:0006352,M1,1,0,GO Biological Processes,19,"DNA-templated transcription, initiation",19_GO:0008152 metabolic process,-8.342695044423454,6.978923076923077,8.857738052082754,30242,130,500,15,3.0,0.762889244910426,1385|2972|2975|6872|6873|6874|6877|6878|6879|6882|6884|7157|8467|23054|129685,CREB1|BRF1|GTF3C1|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TP53|SMARCA5|NCOA6|TAF8,-5.9311888349934465,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-8.283999747751176,hsa03022,M1,1,0,KEGG Pathway,24,Basal transcription factors,,-8.283999747751176,12.600833333333334,10.429115384123847,30242,48,500,10,2.0,0.6260990336999411,6872|6873|6874|6877|6878|6879|6882|6884|83860|129685,TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TAF3|TAF8,-5.8773460411155805,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-7.397089945146256,R-HSA-6804756,M1,1,0,Reactome Gene Sets,6,Regulation of TP53 Activity through Phosphorylation,,-7.397089945146256,7.8892173913043475,8.58060946938513,30242,92,500,12,2.4,0.6844559883586381,5571|6749|6872|6873|6874|6877|6878|6879|6882|6884|7157|83860,PRKAG1|SSRP1|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TP53|TAF3,-5.07758641422956,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-7.2475520720201,GO:0006367,M1,1,0,GO Biological Processes,19,transcription initiation from RNA polymerase II promoter,19_GO:0008152 metabolic process,-7.2475520720201,8.64057142857143,8.70397288642595,30242,77,500,11,2.2,0.6559878047646923,1385|6872|6873|6874|6877|6878|6879|6882|6884|7157|129685,CREB1|TAF1|TAF2|TAF4|TAF5|TAF6|TAF7|TAF11|TAF13|TP53|TAF8,-4.939734299428599,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-6.677406643551559,CORUM:470,M1,1,0,CORUM,33,TFTC complex (TATA-binding protein-free TAF-II-containing complex),,-6.677406643551559,21.34729411764706,10.880427522401574,30242,17,500,6,1.2,0.4869496893930624,6873|6874|6877|6878|6879|6884,TAF2|TAF4|TAF5|TAF6|TAF7|TAF13,-4.456389513877875,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-6.188722340671415,GO:0071824,M1,1,0,GO Biological Processes,19,protein-DNA complex subunit organization,19_GO:0009987 cellular process,-6.188722340671415,4.26650622406639,6.601188546394527,30242,241,500,17,3.4,0.8104813384649889,1385|2972|6046|6872|6878|6879|6882|6944|7157|7259|8467|23523|54617|54623|55929|64431|129685,CREB1|BRF1|BRD2|TAF1|TAF6|TAF7|TAF11|VPS72|TP53|TSPYL1|SMARCA5|CABIN1|INO80|PAF1|DMAP1|ACTR6|TAF8,-4.065482373599364,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-5.74839611547386,GO:0070897,M1,1,0,GO Biological Processes,19,transcription preinitiation complex assembly,19_GO:0008152 metabolic process,-5.74839611547386,11.760777777777777,8.376185674941432,30242,36,500,7,1.4,0.525433154644813,1385|2972|6872|6878|6879|6882|7157,CREB1|BRF1|TAF1|TAF6|TAF7|TAF11|TP53,-3.7158795028376774,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-5.683664348482006,GO:0051123,M1,1,0,GO Biological Processes,19,RNA polymerase II preinitiation complex assembly,19_GO:0008152 metabolic process,-5.683664348482006,15.121,8.972969820683783,30242,24,500,6,1.2,0.4869496893930624,1385|6872|6878|6879|6882|7157,CREB1|TAF1|TAF6|TAF7|TAF11|TP53,-3.669121106857724,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-5.3419868047721595,CORUM:445,M1,1,0,CORUM,33,TFTC complex (TATA-binding protein-free TAF-II-containing complex),,-5.3419868047721595,18.90125,9.286477304490768,30242,16,500,5,1.0,0.44497190922573976,6873|6874|6877|6878|6879,TAF2|TAF4|TAF5|TAF6|TAF7,-3.407601850061814,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-5.3419868047721595,CORUM:455,M1,1,0,CORUM,33,TFTC complex (TATA-binding protein-free TAF-II-containing complex),,-5.3419868047721595,18.90125,9.286477304490768,30242,16,500,5,1.0,0.44497190922573976,6873|6874|6877|6878|6879,TAF2|TAF4|TAF5|TAF6|TAF7,-3.407601850061814,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-5.3419868047721595,CORUM:456,M1,1,0,CORUM,33,TFTC complex (TATA-binding protein-free TAF-II-containing complex),,-5.3419868047721595,18.90125,9.286477304490768,30242,16,500,5,1.0,0.44497190922573976,6873|6874|6877|6878|6879,TAF2|TAF4|TAF5|TAF6|TAF7,-3.407601850061814,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-5.3419868047721595,CORUM:462,M1,1,0,CORUM,33,TFTC complex (TATA-binding protein-free TAF-II-containing complex),,-5.3419868047721595,18.90125,9.286477304490768,30242,16,500,5,1.0,0.44497190922573976,6873|6874|6877|6878|6879,TAF2|TAF4|TAF5|TAF6|TAF7,-3.407601850061814,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-5.196660034623714,CORUM:513,M1,1,0,CORUM,33,TFTC complex (TATA-binding protein-free TAF-II-containing complex),,-5.196660034623714,17.789411764705882,8.9779002944281,30242,17,500,5,1.0,0.44497190922573976,6873|6874|6877|6878|6879,TAF2|TAF4|TAF5|TAF6|TAF7,-3.289082158595831,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-4.358257642053398,CORUM:1318,M1,1,0,CORUM,33,"Transcription initiation factor complex (TAF1, TAF5, TAF11, TAF12, TBP)",,-4.358257642053398,36.2904,10.232228376279757,30242,5,500,3,0.6,0.34536936748935915,6872|6877|6882,TAF1|TAF5|TAF11,-2.6015874790629474,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-4.358257642053398,CORUM:1321,M1,1,0,CORUM,33,"Transcription initiation factor complex (TAF5, TAF6, TAF9, TAF11, TBP)",,-4.358257642053398,36.2904,10.232228376279757,30242,5,500,3,0.6,0.34536936748935915,6877|6878|6882,TAF5|TAF6|TAF11,-2.6015874790629474,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-4.358257642053398,CORUM:3010,M1,1,0,CORUM,33,TFIID subcomplex,,-4.358257642053398,36.2904,10.232228376279757,30242,5,500,3,0.6,0.34536936748935915,6874|6877|6878,TAF4|TAF5|TAF6,-2.6015874790629474,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-4.20231575550544,WP405,M1,1,0,WikiPathways,27,Eukaryotic transcription initiation,,-4.20231575550544,8.640571428571429,6.424583906236995,30242,42,500,6,1.2,0.4869496893930624,5431|5432|6877|6878|6879|6884,POLR2B|POLR2C|TAF5|TAF6|TAF7|TAF13,-2.4636335623968146,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-3.2543783708595244,GO:0065004,M1,1,0,GO Biological Processes,19,protein-DNA complex assembly,19_GO:0009987 cellular process,-3.2543783708595244,3.3100696517412938,4.2605326943818165,30242,201,500,11,2.2,0.6559878047646923,1385|2972|6046|6872|6878|6879|6882|7157|7259|8467|23523,CREB1|BRF1|BRD2|TAF1|TAF6|TAF7|TAF11|TP53|TSPYL1|SMARCA5|CABIN1,-1.6975653567067708,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-2.4180538713145325,hsa05168,M1,1,0,KEGG Pathway,24,Herpes simplex infection,,-2.4180538713145325,2.9424648648648652,3.436087481039904,30242,185,500,9,1.8,0.5945754788081998,3054|6874|6877|6878|6884|7157|7189|8454|83860,HCFC1|TAF4|TAF5|TAF6|TAF13|TP53|TRAF6|CUL1|TAF3,-0.998669087874015,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-2.4180538713145325,ko05168,M1,1,0,KEGG Pathway,24,Herpes simplex infection,,-2.4180538713145325,2.9424648648648652,3.436087481039904,30242,185,500,9,1.8,0.5945754788081998,3054|6874|6877|6878|6884|7157|7189|8454|83860,HCFC1|TAF4|TAF5|TAF6|TAF13|TP53|TRAF6|CUL1|TAF3,-0.998669087874015,0,3,0,0,-17.190041286152326,40.32266666666667,
1,-16.17725263248875,GO:0006325,M1,1,0,GO Biological Processes,19,chromatin organization,19_GO:0009987 cellular process,-16.17725263248875,5.471657701711492,11.805373534215313,30242,409,500,37,7.4,1.1706750189527408,86|1788|3054|3065|3066|3622|5252|5933|6046|6749|6944|7157|7259|7913|8467|9219|9611|9675|11011|11164|23411|23492|23523|53615|54617|54623|54784|55051|55904|55929|57459|63976|64431|84142|93973|283899|359787,ACTL6A|DNMT3A|HCFC1|HDAC1|HDAC2|ING2|PHF1|RBL1|BRD2|SSRP1|VPS72|TP53|TSPYL1|DEK|SMARCA5|MTA2|NCOR1|TTI1|TLK2|NUDT5|SIRT1|CBX7|CABIN1|MBD3|INO80|PAF1|ALKBH4|NRDE2|KMT2E|DMAP1|GATAD2B|PRDM16|ACTR6|ABRAXAS1|ACTR8|INO80E|DPPA3,-12.515326420749847,0,4,1,1,-16.17725263248875,5.471657701711492,
1,-7.938960712050283,GO:0006338,M1,1,0,GO Biological Processes,19,chromatin remodeling,19_GO:0009987 cellular process,-7.938960712050283,4.743843137254903,7.784293746354352,30242,255,500,20,4.0,0.8763560920082658,86|3054|3065|3066|6046|6944|7259|8467|9219|9675|11164|23523|53615|54617|54623|55929|57459|64431|93973|283899,ACTL6A|HCFC1|HDAC1|HDAC2|BRD2|VPS72|TSPYL1|SMARCA5|MTA2|TTI1|NUDT5|CABIN1|MBD3|INO80|PAF1|DMAP1|GATAD2B|ACTR6|ACTR8|INO80E,-5.569290571667858,0,4,0,0,-16.17725263248875,5.471657701711492,
1,-2.715427059770879,GO:0034728,M1,1,0,GO Biological Processes,19,nucleosome organization,19_GO:0009987 cellular process,-2.715427059770879,3.2596167664670666,3.796541904149089,30242,167,500,9,1.8,0.5945754788081998,6046|6944|7259|8467|23523|54617|54623|55929|64431,BRD2|VPS72|TSPYL1|SMARCA5|CABIN1|INO80|PAF1|DMAP1|ACTR6,-1.2494005004412108,0,4,0,0,-16.17725263248875,5.471657701711492,
1,-2.5449942535239005,GO:0006333,M1,1,0,GO Biological Processes,19,chromatin assembly or disassembly,19_GO:0009987 cellular process,-2.5449942535239005,3.0754576271186447,3.590607154290031,30242,177,500,9,1.8,0.5945754788081998,6046|7157|7259|8467|9219|11011|23411|23523|54623,BRD2|TP53|TSPYL1|SMARCA5|MTA2|TLK2|SIRT1|CABIN1|PAF1,-1.106951445544369,0,4,0,0,-16.17725263248875,5.471657701711492,
1,-13.730398864655148,GO:0043414,M1,1,0,GO Biological Processes,19,macromolecule methylation,19_GO:0008152 metabolic process,-13.730398864655148,5.72403785488959,10.962861116120957,30242,317,500,30,6.0,1.06207344378814,1788|4221|5252|5929|6688|9070|9219|9646|10322|11091|23067|23168|23411|25940|30827|53615|54623|55677|55783|55904|55929|63892|63976|64324|80204|80349|83640|84332|84661|359787,DNMT3A|MEN1|PHF1|RBBP5|SPI1|ASH2L|MTA2|CTR9|SMYD5|WDR5|SETD1B|RTF1|SIRT1|FAM98A|CXXC1|MBD3|PAF1|IWS1|CMTR2|KMT2E|DMAP1|THADA|PRDM16|NSD1|FBXO11|WDR61|RAMAC|DYDC2|DPY30|DPPA3,-10.448683894627852,0,5,1,1,-13.730398864655148,16.801111111111112,
1,-12.893585820494927,GO:0032259,M1,1,0,GO Biological Processes,19,methylation,19_GO:0008152 metabolic process,-12.893585820494927,5.136997260273972,10.31005930889681,30242,365,500,31,6.2,1.0784804124322331,1788|4221|5252|5929|6688|9070|9219|9646|10322|11091|23067|23168|23411|25940|30827|51611|53615|54623|55677|55783|55904|55929|63892|63976|64324|80204|80349|83640|84332|84661|359787,DNMT3A|MEN1|PHF1|RBBP5|SPI1|ASH2L|MTA2|CTR9|SMYD5|WDR5|SETD1B|RTF1|SIRT1|FAM98A|CXXC1|DPH5|MBD3|PAF1|IWS1|CMTR2|KMT2E|DMAP1|THADA|PRDM16|NSD1|FBXO11|WDR61|RAMAC|DYDC2|DPY30|DPPA3,-9.646632956726844,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-12.09941882024739,GO:0034968,M1,1,0,GO Biological Processes,19,histone lysine methylation,19_GO:0008152 metabolic process,-12.09941882024739,9.385448275862071,11.732283121749386,30242,116,500,18,3.6,0.8331146379700696,4221|5252|5929|9070|9646|10322|11091|23067|23168|23411|30827|55677|55904|63976|64324|80349|84332|84661,MEN1|PHF1|RBBP5|ASH2L|CTR9|SMYD5|WDR5|SETD1B|RTF1|SIRT1|CXXC1|IWS1|KMT2E|PRDM16|NSD1|WDR61|DYDC2|DPY30,-8.993795109275775,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-11.551373584152522,GO:0016571,M1,1,0,GO Biological Processes,19,histone methylation,19_GO:0008152 metabolic process,-11.551373584152522,8.092929577464789,10.984608020037205,30242,142,500,19,3.8,0.8550555537507489,4221|5252|5929|9070|9646|10322|11091|23067|23168|23411|30827|54623|55677|55904|63976|64324|80349|84332|84661,MEN1|PHF1|RBBP5|ASH2L|CTR9|SMYD5|WDR5|SETD1B|RTF1|SIRT1|CXXC1|PAF1|IWS1|KMT2E|PRDM16|NSD1|WDR61|DYDC2|DPY30,-8.512696662811521,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-11.43002048919307,GO:0006479,M1,1,0,GO Biological Processes,19,protein methylation,19_GO:0008152 metabolic process,-11.43002048919307,6.978923076923077,10.489678157074051,30242,182,500,21,4.2,0.8970618707759236,4221|5252|5929|9070|9646|10322|11091|23067|23168|23411|25940|30827|54623|55677|55904|63976|64324|80204|80349|84332|84661,MEN1|PHF1|RBBP5|ASH2L|CTR9|SMYD5|WDR5|SETD1B|RTF1|SIRT1|FAM98A|CXXC1|PAF1|IWS1|KMT2E|PRDM16|NSD1|FBXO11|WDR61|DYDC2|DPY30,-8.430852109135744,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-11.43002048919307,GO:0008213,M1,1,0,GO Biological Processes,19,protein alkylation,19_GO:0008152 metabolic process,-11.43002048919307,6.978923076923077,10.489678157074051,30242,182,500,21,4.2,0.8970618707759236,4221|5252|5929|9070|9646|10322|11091|23067|23168|23411|25940|30827|54623|55677|55904|63976|64324|80204|80349|84332|84661,MEN1|PHF1|RBBP5|ASH2L|CTR9|SMYD5|WDR5|SETD1B|RTF1|SIRT1|FAM98A|CXXC1|PAF1|IWS1|KMT2E|PRDM16|NSD1|FBXO11|WDR61|DYDC2|DPY30,-8.430852109135744,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-11.118168876237817,GO:0018022,M1,1,0,GO Biological Processes,19,peptidyl-lysine methylation,19_GO:0008152 metabolic process,-11.118168876237817,8.247818181818184,10.820239396497385,30242,132,500,18,3.6,0.8331146379700696,4221|5252|5929|9070|9646|10322|11091|23067|23168|23411|30827|55677|55904|63976|64324|80349|84332|84661,MEN1|PHF1|RBBP5|ASH2L|CTR9|SMYD5|WDR5|SETD1B|RTF1|SIRT1|CXXC1|IWS1|KMT2E|PRDM16|NSD1|WDR61|DYDC2|DPY30,-8.155212668834935,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-9.693497985003052,GO:0051568,M1,1,0,GO Biological Processes,19,histone H3-K4 methylation,19_GO:0008152 metabolic process,-9.693497985003052,12.301830508474577,11.266566529012318,30242,59,500,12,2.4,0.6844559883586381,4221|5929|9070|9646|11091|23067|23168|30827|55904|80349|84332|84661,MEN1|RBBP5|ASH2L|CTR9|WDR5|SETD1B|RTF1|CXXC1|KMT2E|WDR61|DYDC2|DPY30,-6.985348112360224,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-8.982813316146471,GO:0031056,M1,1,0,GO Biological Processes,19,regulation of histone modification,19_GO:0050789 regulation of biological process,-8.982813316146471,6.591205128205129,9.077860215180463,30242,156,500,17,3.4,0.8104813384649889,3622|5252|6688|6879|7157|9320|9646|9810|11091|23168|23411|25942|54623|55677|55904|64324|80349,ING2|PHF1|SPI1|TAF7|TP53|TRIP12|CTR9|RNF40|WDR5|RTF1|SIRT1|SIN3A|PAF1|IWS1|KMT2E|NSD1|WDR61,-6.447991902772377,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-6.6422840069390565,GO:0031060,M1,1,0,GO Biological Processes,19,regulation of histone methylation,19_GO:0050789 regulation of biological process,-6.6422840069390565,8.640571428571429,8.297949782116559,30242,70,500,10,2.0,0.6260990336999411,5252|9646|11091|23168|23411|54623|55677|55904|64324|80349,PHF1|CTR9|WDR5|RTF1|SIRT1|PAF1|IWS1|KMT2E|NSD1|WDR61,-4.4244025911182305,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-6.505230134713132,GO:0031062,M1,1,0,GO Biological Processes,19,positive regulation of histone methylation,19_GO:0048518 positive regulation of biological process,-6.505230134713132,11.801756097560975,8.973742947842068,30242,41,500,8,1.6,0.5611416933360058,5252|9646|11091|23168|23411|54623|55904|80349,PHF1|CTR9|WDR5|RTF1|SIRT1|PAF1|KMT2E|WDR61,-4.305701920873187,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-6.438761461870289,GO:0031058,M1,1,0,GO Biological Processes,19,positive regulation of histone modification,19_GO:0048518 positive regulation of biological process,-6.438761461870289,7.231782608695653,7.761765934519224,30242,92,500,11,2.2,0.6559878047646923,3622|5252|7157|9646|9810|11091|23168|23411|54623|55904|80349,ING2|PHF1|TP53|CTR9|RNF40|WDR5|RTF1|SIRT1|PAF1|KMT2E|WDR61,-4.247831861891497,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-5.812183635654864,GO:0018023,M1,1,0,GO Biological Processes,19,peptidyl-lysine trimethylation,19_GO:0008152 metabolic process,-5.812183635654864,9.67744,7.962119140114921,30242,50,500,8,1.6,0.5611416933360058,9646|10322|23067|23168|23411|55677|55904|80349,CTR9|SMYD5|SETD1B|RTF1|SIRT1|IWS1|KMT2E|WDR61,-3.769350754542705,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-5.061269506657472,GO:0080182,M1,1,0,GO Biological Processes,19,histone H3-K4 trimethylation,19_GO:0008152 metabolic process,-5.061269506657472,16.801111111111112,8.694525806509848,30242,18,500,5,1.0,0.44497190922573976,9646|23067|23168|55904|80349,CTR9|SETD1B|RTF1|KMT2E|WDR61,-3.168908235219913,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-4.934580278709778,GO:0051571,M1,1,0,GO Biological Processes,19,positive regulation of histone H3-K4 methylation,19_GO:0048518 positive regulation of biological process,-4.934580278709778,15.916842105263159,8.433015513531645,30242,19,500,5,1.0,0.44497190922573976,9646|11091|23168|55904|80349,CTR9|WDR5|RTF1|KMT2E|WDR61,-3.0664444516616953,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-3.8409188406474395,GO:0051569,M1,1,0,GO Biological Processes,19,regulation of histone H3-K4 methylation,19_GO:0050789 regulation of biological process,-3.8409188406474395,9.755483870967742,6.323775452581449,30242,31,500,5,1.0,0.44497190922573976,9646|11091|23168|55904|80349,CTR9|WDR5|RTF1|KMT2E|WDR61,-2.1699086644866226,0,5,0,0,-13.730398864655148,16.801111111111112,
1,-12.4236731299029,CORUM:1257,M1,1,0,CORUM,33,ALL-1 supercomplex,,-12.4236731299029,23.761571428571433,15.623385061186237,30242,28,500,11,2.2,0.6559878047646923,3065|3066|5901|5929|6872|6878|8467|9219|11091|25942|53615,HDAC1|HDAC2|RAN|RBBP5|TAF1|TAF6|SMARCA5|MTA2|WDR5|SIN3A|MBD3,-9.247871712815448,0,6,1,1,-12.4236731299029,60.484,
1,-10.702704474812515,CORUM:1254,M1,1,0,CORUM,33,Menin-associated histone methyltransferase complex,,-10.702704474812515,60.484,18.8934650001423,30242,6,500,6,1.2,0.4869496893930624,4221|5431|5929|9070|11091|84661,MEN1|POLR2B|RBBP5|ASH2L|WDR5|DPY30,-7.804206256636551,0,6,0,0,-12.4236731299029,60.484,
1,-9.621968458834356,CORUM:6470,M1,1,0,CORUM,33,Set1B complex,,-9.621968458834356,35.282333333333334,15.400680614228284,30242,12,500,7,1.4,0.525433154644813,3054|5929|9070|11091|23067|30827|84661,HCFC1|RBBP5|ASH2L|WDR5|SETD1B|CXXC1|DPY30,-6.985348112360224,0,6,0,0,-12.4236731299029,60.484,
1,-9.26779459586099,CORUM:6462,M1,1,0,CORUM,33,MLL1 complex,,-9.26779459586099,45.363,16.27106904238747,30242,8,500,6,1.2,0.4869496893930624,3054|4221|5929|9070|11091|84661,HCFC1|MEN1|RBBP5|ASH2L|WDR5|DPY30,-6.6922282147968355,0,6,0,0,-12.4236731299029,60.484,
1,-8.40497487631527,CORUM:6460,M1,1,0,CORUM,33,MLL2 complex,,-8.40497487631527,36.2904,14.471752719333578,30242,10,500,6,1.2,0.4869496893930624,3054|4221|5929|9070|11091|84661,HCFC1|MEN1|RBBP5|ASH2L|WDR5|DPY30,-5.973497585954642,0,6,0,0,-12.4236731299029,60.484,
1,-8.40497487631527,CORUM:6469,M1,1,0,CORUM,33,Set1A complex,,-8.40497487631527,36.2904,14.471752719333578,30242,10,500,6,1.2,0.4869496893930624,3054|5929|9070|11091|30827|84661,HCFC1|RBBP5|ASH2L|WDR5|CXXC1|DPY30,-5.973497585954642,0,6,0,0,-12.4236731299029,60.484,
1,-8.144585251774604,CORUM:2730,M1,1,0,CORUM,33,Set1B complex,,-8.144585251774604,50.403333333333336,15.691617060448133,30242,6,500,5,1.0,0.44497190922573976,5929|9070|11091|23067|30827,RBBP5|ASH2L|WDR5|SETD1B|CXXC1,-5.752171984253619,0,6,0,0,-12.4236731299029,60.484,
1,-8.050857435388885,CORUM:5386,M1,1,0,CORUM,33,MLL1-WDR5 complex,,-8.050857435388885,17.921185185185184,11.405106703972281,30242,27,500,8,1.6,0.5611416933360058,3054|5929|6872|6874|6878|6879|9070|11091,HCFC1|RBBP5|TAF1|TAF4|TAF6|TAF7|ASH2L|WDR5,-5.672232452353533,0,6,0,0,-12.4236731299029,60.484,
1,-7.606480531942517,CORUM:1256,M1,1,0,CORUM,33,MLL-HCF complex,,-7.606480531942517,43.20285714285715,14.478843667946654,30242,7,500,5,1.0,0.44497190922573976,3054|4221|5929|9070|11091,HCFC1|MEN1|RBBP5|ASH2L|WDR5,-5.262617655166377,0,6,0,0,-12.4236731299029,60.484,
1,-7.131699587597215,CORUM:6849,M1,1,0,CORUM,33,"WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)",,-7.131699587597215,60.484,15.425939398401951,30242,4,500,4,0.8,0.3983967871356395,5929|9070|11091|84661,RBBP5|ASH2L|WDR5|DPY30,-4.84268537882842,0,6,0,0,-12.4236731299029,60.484,
1,-6.840249291552811,CORUM:5195,M1,1,0,CORUM,33,PTIP-HMT complex,,-6.840249291552811,33.602222222222224,12.68311200155324,30242,9,500,5,1.0,0.44497190922573976,5929|9070|11091|23054|84661,RBBP5|ASH2L|WDR5|NCOA6|DPY30,-4.599927006683741,0,6,0,0,-12.4236731299029,60.484,
1,-6.840249291552811,CORUM:6461,M1,1,0,CORUM,33,MLL3 complex,,-6.840249291552811,33.602222222222224,12.68311200155324,30242,9,500,5,1.0,0.44497190922573976,5929|9070|11091|23054|84661,RBBP5|ASH2L|WDR5|NCOA6|DPY30,-4.599927006683741,0,6,0,0,-12.4236731299029,60.484,
1,-6.840249291552811,CORUM:6467,M1,1,0,CORUM,33,MLL4 complex,,-6.840249291552811,33.602222222222224,12.68311200155324,30242,9,500,5,1.0,0.44497190922573976,5929|9070|11091|23054|84661,RBBP5|ASH2L|WDR5|NCOA6|DPY30,-4.599927006683741,0,6,0,0,-12.4236731299029,60.484,
1,-6.438466362571461,CORUM:6851,M1,1,0,CORUM,33,"MWRAD complex (MLL1, WDR5, RBBP5, ASH2L, DPY30)",,-6.438466362571461,48.3872,13.739619061060347,30242,5,500,4,0.8,0.3983967871356395,5929|9070|11091|84661,RBBP5|ASH2L|WDR5|DPY30,-4.247831861891497,0,6,0,0,-12.4236731299029,60.484,
1,-5.9670788463288815,CORUM:2731,M1,1,0,CORUM,33,Set1A complex,,-5.9670788463288815,40.32266666666667,12.489769120753966,30242,6,500,4,0.8,0.3983967871356395,5929|9070|11091|30827,RBBP5|ASH2L|WDR5|CXXC1,-3.893984360184187,0,6,0,0,-12.4236731299029,60.484,
